date,description,amount,transaction_type,category
04/03/2025,MedPlus Medical Store,737.85,Debit,Healthcare
04/03/2025,Swiggy Order,498.77,Debit,Food & Dining
04/04/2025,Book Purchase,336.18,Debit,Education
04/05/2025,Restaurant Dinner,2145.62,Debit,Food & Dining
04/05/2025,Reliance Fresh,724.61,Debit,Groceries
04/05/2025,Spotify Premium,119.0,Debit,Entertainment
04/05/2025,Rental Income,17900.99,Credit,Rental
04/06/2025,Uber Ride,242.18,Debit,Transport
04/07/2025,Swiggy Order,359.04,Debit,Food & Dining
04/08/2025,Flipkart Order,5169.44,Debit,Shopping
04/09/2025,Myntra Fashion,3510.35,Debit,Shopping
04/10/2025,Online Course,2157.92,Debit,Education
04/11/2025,Petrol/Diesel,3890.94,Debit,Transport
04/12/2025,Book Purchase,204.43,Debit,Education
04/12/2025,Electricity Bill,3216.54,Debit,Utilities
04/13/2025,Spotify Premium,119.0,Debit,Entertainment
04/14/2025,Dividend Credit,11140.97,Credit,Investment
04/15/2025,Transfer Received,43878.56,Credit,Transfer
04/15/2025,Hotel Stay,3165.15,Debit,Travel
04/16/2025,MedPlus Medical Store,156.51,Debit,Healthcare
04/16/2025,Netflix Subscription,468.3,Debit,Entertainment
04/16/2025,BigBasket Groceries,3016.03,Debit,Groceries
04/17/2025,Bonus Credit,33935.87,Credit,Bonus
04/22/2025,Water Bill,361.62,Debit,Utilities
04/22/2025,Water Bill,507.79,Debit,Utilities
04/23/2025,Hotel Stay,4592.17,Debit,Travel
04/23/2025,Airtel Mobile Bill,343.05,Debit,Utilities
04/23/2025,Uber Ride,297.56,Debit,Transport
04/24/2025,Gym Membership,1058.06,Debit,Healthcare
04/25/2025,Hair Salon,1240.46,Debit,Personal Care
04/27/2025,MedPlus Medical Store,99.8,Debit,Healthcare
04/27/2025,MedPlus Medical Store,503.92,Debit,Healthcare
04/30/2025,PVR Cinemas,465.47,Debit,Entertainment
05/01/2025,Coffee Shop,408.2,Debit,Food & Dining
05/01/2025,Ola Cab,354.63,Debit,Transport
05/01/2025,MedPlus Medical Store,100.69,Debit,Healthcare
05/02/2025,BigBasket Groceries,2039.17,Debit,Groceries
05/05/2025,Zomato Food Delivery,620.71,Debit,Food & Dining
05/05/2025,Ola Cab,94.73,Debit,Transport
05/05/2025,Coffee Shop,273.41,Debit,Food & Dining
05/07/2025,Hair Salon,1066.56,Debit,Personal Care
05/08/2025,Insurance Premium,6789.26,Debit,Insurance
05/08/2025,Spotify Premium,119.0,Debit,Entertainment
05/09/2025,Swiggy Order,436.71,Debit,Food & Dining
05/09/2025,Insurance Premium,4061.24,Debit,Insurance
05/09/2025,Travel Booking,3005.79,Debit,Travel
05/10/2025,Rental Income,10380.96,Credit,Rental
05/10/2025,Interest Credit,1029.46,Credit,Interest
05/11/2025,Metro Card Recharge,895.66,Debit,Transport
05/11/2025,Book Purchase,714.34,Debit,Education
05/14/2025,Coffee Shop,423.77,Debit,Food & Dining
05/15/2025,Interest Credit,1698.28,Credit,Interest
05/15/2025,Petrol/Diesel,3389.33,Debit,Transport
05/17/2025,Coffee Shop,99.5,Debit,Food & Dining
05/20/2025,Electricity Bill,3262.01,Debit,Utilities
05/20/2025,Freelance Payment,27988.04,Credit,Freelance
05/21/2025,Spotify Premium,119.0,Debit,Entertainment
05/21/2025,Hotel Stay,5873.19,Debit,Travel
05/21/2025,Spotify Premium,119.0,Debit,Entertainment
05/21/2025,Insurance Premium,6782.84,Debit,Insurance
05/22/2025,Apollo Pharmacy,1761.99,Debit,Healthcare
05/22/2025,Jio Recharge,217.32,Debit,Utilities
05/23/2025,DMart Purchase,3015.97,Debit,Groceries
05/24/2025,BigBasket Groceries,2669.32,Debit,Groceries
05/24/2025,Transfer Received,32474.01,Credit,Transfer
05/24/2025,Cashback Credit,629.19,Credit,Cashback
05/25/2025,Salary Credit,99509.45,Credit,Salary
05/26/2025,Jio Recharge,544.61,Debit,Utilities
05/26/2025,Zomato Food Delivery,226.18,Debit,Food & Dining
05/26/2025,Electricity Bill,1102.49,Debit,Utilities
05/27/2025,Amazon Purchase,3737.88,Debit,Shopping
05/27/2025,Bonus Credit,7898.43,Credit,Bonus
05/28/2025,Book Purchase,1297.06,Debit,Education
05/29/2025,Spa & Wellness,574.21,Debit,Personal Care
05/29/2025,Petrol/Diesel,1498.22,Debit,Transport
05/29/2025,ATM Withdrawal,1485.63,Debit,Others
05/30/2025,ATM Withdrawal,4822.83,Debit,Others
05/30/2025,Coffee Shop,274.36,Debit,Food & Dining
05/30/2025,House Rent,9158.48,Debit,Housing
05/31/2025,Swiggy Order,103.22,Debit,Food & Dining
05/31/2025,DMart Purchase,3244.9,Debit,Groceries
06/01/2025,Flipkart Order,449.95,Debit,Shopping
06/02/2025,BookMyShow Tickets,1090.32,Debit,Entertainment
06/06/2025,Hotel Stay,9130.5,Debit,Travel
06/07/2025,Uber Ride,553.22,Debit,Transport
06/07/2025,Freelance Payment,17578.32,Credit,Freelance
06/07/2025,Amazon Purchase,889.99,Debit,Shopping
06/07/2025,Reliance Fresh,151.52,Debit,Groceries
06/08/2025,ATM Withdrawal,4120.63,Debit,Others
06/09/2025,Uber Ride,391.59,Debit,Transport
06/09/2025,Restaurant Dinner,530.01,Debit,Food & Dining
06/09/2025,Gym Membership,1568.26,Debit,Healthcare
06/09/2025,Swiggy Order,149.78,Debit,Food & Dining
06/11/2025,Swiggy Order,674.13,Debit,Food & Dining
06/11/2025,Netflix Subscription,219.46,Debit,Entertainment
06/12/2025,Spotify Premium,119.0,Debit,Entertainment
06/12/2025,Flipkart Order,2097.93,Debit,Shopping
06/13/2025,DMart Purchase,1365.67,Debit,Groceries
06/13/2025,Hair Salon,1488.47,Debit,Personal Care
06/15/2025,Coffee Shop,283.46,Debit,Food & Dining
06/16/2025,PVR Cinemas,631.33,Debit,Entertainment
06/16/2025,Petrol/Diesel,3383.6,Debit,Transport
06/17/2025,Interest Credit,1600.35,Credit,Interest
06/17/2025,Flipkart Order,4264.08,Debit,Shopping
06/18/2025,Restaurant Dinner,1393.78,Debit,Food & Dining
06/19/2025,School Fees,13565.27,Debit,Education
06/20/2025,Travel Booking,8860.92,Debit,Travel
06/20/2025,Maintenance Charges,1494.71,Debit,Housing
06/22/2025,Water Bill,585.89,Debit,Utilities
06/25/2025,Flipkart Order,1127.35,Debit,Shopping
06/26/2025,Myntra Fashion,676.05,Debit,Shopping
06/26/2025,Zomato Food Delivery,565.54,Debit,Food & Dining
06/29/2025,Insurance Premium,5532.85,Debit,Insurance
06/30/2025,Gym Membership,1712.56,Debit,Healthcare
06/30/2025,Ola Cab,222.98,Debit,Transport
07/01/2025,Electricity Bill,3759.69,Debit,Utilities
07/01/2025,Interest Credit,787.86,Credit,Interest
07/03/2025,Transfer Received,14761.71,Credit,Transfer
07/04/2025,Swiggy Order,133.07,Debit,Food & Dining
07/05/2025,House Rent,14565.69,Debit,Housing
07/05/2025,Insurance Premium,6532.99,Debit,Insurance
07/07/2025,Amazon Purchase,851.31,Debit,Shopping
07/09/2025,Zomato Food Delivery,504.4,Debit,Food & Dining
07/10/2025,DMart Purchase,1324.69,Debit,Groceries
07/12/2025,Spotify Premium,119.0,Debit,Entertainment
07/13/2025,Maintenance Charges,1804.87,Debit,Housing
07/14/2025,Book Purchase,218.71,Debit,Education
07/16/2025,Netflix Subscription,350.43,Debit,Entertainment
07/16/2025,Myntra Fashion,726.66,Debit,Shopping
07/17/2025,Electricity Bill,3831.33,Debit,Utilities
07/18/2025,Flipkart Order,5738.9,Debit,Shopping
07/18/2025,Bonus Credit,13584.04,Credit,Bonus
07/18/2025,Hotel Stay,5533.81,Debit,Travel
07/19/2025,Apollo Pharmacy,953.75,Debit,Healthcare
07/19/2025,Zomato Food Delivery,660.71,Debit,Food & Dining
07/19/2025,Zomato Food Delivery,401.36,Debit,Food & Dining
07/19/2025,Hair Salon,499.42,Debit,Personal Care
07/20/2025,Amazon Purchase,4446.15,Debit,Shopping
07/21/2025,Airtel Mobile Bill,842.65,Debit,Utilities
07/22/2025,Dividend Credit,2399.24,Credit,Investment
07/24/2025,DMart Purchase,2414.18,Debit,Groceries
07/25/2025,Gym Membership,1313.15,Debit,Healthcare
07/25/2025,MedPlus Medical Store,1298.07,Debit,Healthcare
07/26/2025,Zomato Food Delivery,143.39,Debit,Food & Dining
07/27/2025,House Rent,12537.67,Debit,Housing
07/29/2025,Hotel Stay,3489.68,Debit,Travel
07/29/2025,Spotify Premium,119.0,Debit,Entertainment
07/31/2025,Flipkart Order,604.97,Debit,Shopping
07/31/2025,Coffee Shop,156.32,Debit,Food & Dining
08/01/2025,Cashback Credit,264.34,Credit,Cashback
08/02/2025,Insurance Premium,5432.24,Debit,Insurance
08/02/2025,BigBasket Groceries,3651.37,Debit,Groceries
08/03/2025,Myntra Fashion,839.14,Debit,Shopping
08/03/2025,Coffee Shop,443.01,Debit,Food & Dining
08/05/2025,BigBasket Groceries,3334.01,Debit,Groceries
08/06/2025,Spa & Wellness,1047.17,Debit,Personal Care
08/07/2025,Ola Cab,389.26,Debit,Transport
08/07/2025,Hair Salon,417.72,Debit,Personal Care
08/08/2025,Interest Credit,2195.08,Credit,Interest
08/09/2025,Amazon Purchase,7085.31,Debit,Shopping
08/09/2025,Swiggy Order,638.16,Debit,Food & Dining
08/10/2025,Amazon Purchase,6413.49,Debit,Shopping
08/11/2025,Travel Booking,17545.21,Debit,Travel
08/14/2025,Cashback Credit,828.82,Credit,Cashback
08/14/2025,Myntra Fashion,3544.55,Debit,Shopping
08/14/2025,Restaurant Dinner,703.63,Debit,Food & Dining
08/17/2025,Spa & Wellness,2296.91,Debit,Personal Care
08/18/2025,House Rent,19127.36,Debit,Housing
08/19/2025,Salary Credit,69382.74,Credit,Salary
08/23/2025,Book Purchase,236.62,Debit,Education
08/24/2025,MedPlus Medical Store,541.1,Debit,Healthcare
08/25/2025,Restaurant Dinner,2574.46,Debit,Food & Dining
08/26/2025,Amazon Purchase,3766.02,Debit,Shopping
08/28/2025,Reliance Fresh,1173.66,Debit,Groceries
08/29/2025,Coffee Shop,282.1,Debit,Food & Dining
08/29/2025,Airtel Mobile Bill,866.66,Debit,Utilities
08/29/2025,Jio Recharge,338.82,Debit,Utilities
08/30/2025,Salary Credit,118385.83,Credit,Salary
08/30/2025,Metro Card Recharge,986.37,Debit,Transport
08/31/2025,Swiggy Order,339.21,Debit,Food & Dining
08/31/2025,Restaurant Dinner,1316.28,Debit,Food & Dining
09/01/2025,Hotel Stay,2327.71,Debit,Travel
09/03/2025,Hotel Stay,9237.16,Debit,Travel
09/03/2025,ATM Withdrawal,3814.96,Debit,Others
09/04/2025,Ola Cab,177.54,Debit,Transport
09/04/2025,BigBasket Groceries,1962.33,Debit,Groceries
09/04/2025,MedPlus Medical Store,1494.48,Debit,Healthcare
09/05/2025,Travel Booking,5471.32,Debit,Travel
09/05/2025,MedPlus Medical Store,1069.73,Debit,Healthcare
09/06/2025,Hair Salon,603.8,Debit,Personal Care
09/06/2025,Electricity Bill,4451.3,Debit,Utilities
09/07/2025,School Fees,6494.35,Debit,Education
09/07/2025,PVR Cinemas,286.94,Debit,Entertainment
09/07/2025,MedPlus Medical Store,174.67,Debit,Healthcare
09/07/2025,Hair Salon,624.87,Debit,Personal Care
09/09/2025,Travel Booking,6970.0,Debit,Travel
09/09/2025,Zomato Food Delivery,629.83,Debit,Food & Dining
09/10/2025,Flipkart Order,397.73,Debit,Shopping
09/11/2025,Amazon Purchase,287.39,Debit,Shopping
09/13/2025,Reliance Fresh,1393.22,Debit,Groceries
09/14/2025,Reliance Fresh,1353.69,Debit,Groceries
09/16/2025,House Rent,16559.68,Debit,Housing
09/17/2025,DMart Purchase,3094.95,Debit,Groceries
09/18/2025,BookMyShow Tickets,878.01,Debit,Entertainment
09/18/2025,BigBasket Groceries,3157.88,Debit,Groceries
09/19/2025,Uber Ride,494.93,Debit,Transport
09/20/2025,ATM Withdrawal,3398.68,Debit,Others
09/20/2025,Electricity Bill,1842.62,Debit,Utilities
09/21/2025,BookMyShow Tickets,786.78,Debit,Entertainment
09/24/2025,PVR Cinemas,652.13,Debit,Entertainment
09/24/2025,Water Bill,238.65,Debit,Utilities
09/25/2025,Maintenance Charges,1366.79,Debit,Housing
09/28/2025,Petrol/Diesel,2479.4,Debit,Transport
10/01/2025,Dividend Credit,6923.01,Credit,Investment
10/01/2025,Maintenance Charges,2385.58,Debit,Housing
10/02/2025,Netflix Subscription,316.09,Debit,Entertainment
10/02/2025,Bonus Credit,44971.97,Credit,Bonus
10/03/2025,Insurance Premium,8445.91,Debit,Insurance
10/03/2025,Online Course,1551.62,Debit,Education
10/03/2025,DMart Purchase,1687.48,Debit,Groceries
10/04/2025,Hair Salon,1399.68,Debit,Personal Care
10/04/2025,Coffee Shop,153.49,Debit,Food & Dining
10/04/2025,MedPlus Medical Store,88.96,Debit,Healthcare
10/05/2025,Cashback Credit,718.98,Credit,Cashback
10/05/2025,Gym Membership,999.55,Debit,Healthcare
10/06/2025,ATM Withdrawal,573.94,Debit,Others
10/06/2025,Reliance Fresh,1518.82,Debit,Groceries
10/07/2025,Airtel Mobile Bill,810.43,Debit,Utilities
10/09/2025,Flipkart Order,1416.54,Debit,Shopping
10/10/2025,Netflix Subscription,448.53,Debit,Entertainment
10/11/2025,Water Bill,434.44,Debit,Utilities
10/11/2025,Gym Membership,1327.84,Debit,Healthcare
10/12/2025,Myntra Fashion,1149.33,Debit,Shopping
10/13/2025,Reliance Fresh,573.4,Debit,Groceries
10/13/2025,Freelance Payment,8741.78,Credit,Freelance
10/13/2025,Cashback Credit,470.56,Credit,Cashback
10/15/2025,Netflix Subscription,583.85,Debit,Entertainment
10/16/2025,Freelance Payment,15138.62,Credit,Freelance
10/16/2025,Netflix Subscription,229.01,Debit,Entertainment
10/16/2025,Hotel Stay,5583.75,Debit,Travel
10/16/2025,Maintenance Charges,2213.96,Debit,Housing
10/17/2025,Airtel Mobile Bill,583.81,Debit,Utilities
10/19/2025,Airtel Mobile Bill,924.54,Debit,Utilities
10/20/2025,Netflix Subscription,606.59,Debit,Entertainment
10/20/2025,Interest Credit,2859.25,Credit,Interest
10/22/2025,Flipkart Order,4384.94,Debit,Shopping
10/22/2025,Hair Salon,1140.61,Debit,Personal Care
10/24/2025,Metro Card Recharge,738.54,Debit,Transport
10/25/2025,Uber Ride,227.37,Debit,Transport
10/27/2025,ATM Withdrawal,3249.62,Debit,Others
10/27/2025,Maintenance Charges,2924.84,Debit,Housing
10/28/2025,Electricity Bill,800.39,Debit,Utilities
10/29/2025,Water Bill,356.48,Debit,Utilities
10/30/2025,Refund Credit,1972.31,Credit,Refund
10/30/2025,Coffee Shop,323.01,Debit,Food & Dining
10/31/2025,Jio Recharge,595.57,Debit,Utilities
10/31/2025,BigBasket Groceries,3417.47,Debit,Groceries
11/01/2025,Interest Credit,815.82,Credit,Interest
11/03/2025,Online Course,2924.66,Debit,Education
11/03/2025,Zomato Food Delivery,451.62,Debit,Food & Dining
11/04/2025,Uber Ride,324.16,Debit,Transport
11/04/2025,Netflix Subscription,320.71,Debit,Entertainment
11/04/2025,ATM Withdrawal,2614.52,Debit,Others
11/06/2025,ATM Withdrawal,4637.98,Debit,Others
11/06/2025,Apollo Pharmacy,763.72,Debit,Healthcare
11/08/2025,Gym Membership,1767.52,Debit,Healthcare
11/08/2025,Electricity Bill,4458.91,Debit,Utilities
11/09/2025,Myntra Fashion,884.39,Debit,Shopping
11/12/2025,Rental Income,20595.18,Credit,Rental
11/13/2025,Amazon Purchase,5747.58,Debit,Shopping
11/14/2025,BigBasket Groceries,2694.9,Debit,Groceries
11/14/2025,Reliance Fresh,809.04,Debit,Groceries
11/15/2025,Insurance Premium,7618.07,Debit,Insurance
11/17/2025,Uber Ride,357.58,Debit,Transport
11/17/2025,Rental Income,24650.4,Credit,Rental
11/18/2025,Coffee Shop,461.08,Debit,Food & Dining
11/19/2025,Maintenance Charges,1505.48,Debit,Housing
11/21/2025,Netflix Subscription,608.62,Debit,Entertainment
11/21/2025,Water Bill,549.72,Debit,Utilities
11/23/2025,Coffee Shop,88.53,Debit,Food & Dining
11/24/2025,Gym Membership,1934.15,Debit,Healthcare
11/28/2025,Electricity Bill,2192.52,Debit,Utilities
11/28/2025,Myntra Fashion,598.27,Debit,Shopping
11/28/2025,Water Bill,578.18,Debit,Utilities
11/29/2025,Uber Ride,98.91,Debit,Transport
11/30/2025,Metro Card Recharge,508.66,Debit,Transport
11/30/2025,Gym Membership,1479.08,Debit,Healthcare
12/03/2025,Spotify Premium,119.0,Debit,Entertainment
12/04/2025,Airtel Mobile Bill,584.35,Debit,Utilities
12/04/2025,ATM Withdrawal,3078.88,Debit,Others
12/05/2025,Insurance Premium,8051.78,Debit,Insurance
12/05/2025,Electricity Bill,1218.99,Debit,Utilities
12/06/2025,Spotify Premium,119.0,Debit,Entertainment
12/08/2025,MedPlus Medical Store,1057.52,Debit,Healthcare
12/09/2025,Restaurant Dinner,687.08,Debit,Food & Dining
12/09/2025,MedPlus Medical Store,559.1,Debit,Healthcare
12/10/2025,Swiggy Order,738.06,Debit,Food & Dining
12/10/2025,Rental Income,22196.88,Credit,Rental
12/10/2025,Hotel Stay,6369.23,Debit,Travel
12/10/2025,BigBasket Groceries,1859.4,Debit,Groceries
12/11/2025,Gym Membership,1022.28,Debit,Healthcare
12/12/2025,BigBasket Groceries,524.63,Debit,Groceries
12/14/2025,Interest Credit,1784.22,Credit,Interest
12/16/2025,Flipkart Order,2605.77,Debit,Shopping
12/18/2025,Transfer Received,45846.51,Credit,Transfer
12/18/2025,Salary Credit,56956.86,Credit,Salary
12/18/2025,Coffee Shop,159.93,Debit,Food & Dining
12/19/2025,MedPlus Medical Store,361.09,Debit,Healthcare
12/19/2025,Zomato Food Delivery,411.61,Debit,Food & Dining
12/19/2025,Restaurant Dinner,2153.49,Debit,Food & Dining
12/20/2025,ATM Withdrawal,3694.03,Debit,Others
12/21/2025,Spa & Wellness,2943.63,Debit,Personal Care
12/22/2025,Zomato Food Delivery,722.19,Debit,Food & Dining
12/23/2025,House Rent,27500.54,Debit,Housing
12/23/2025,Restaurant Dinner,2683.29,Debit,Food & Dining
12/23/2025,Insurance Premium,8178.41,Debit,Insurance
12/23/2025,Metro Card Recharge,806.02,Debit,Transport
12/24/2025,Maintenance Charges,1617.05,Debit,Housing
12/24/2025,Insurance Premium,8911.07,Debit,Insurance
12/25/2025,Hotel Stay,1505.56,Debit,Travel
12/26/2025,Hair Salon,725.23,Debit,Personal Care
12/28/2025,Amazon Purchase,4568.51,Debit,Shopping
12/28/2025,Refund Credit,1606.24,Credit,Refund
12/29/2025,Bonus Credit,19221.67,Credit,Bonus
12/30/2025,Maintenance Charges,1800.21,Debit,Housing
12/31/2025,Ola Cab,411.42,Debit,Transport
