date,description,amount,transaction_type,category
2025-01-04,Netflix Subscription,569.32,debit,Entertainment
2025-01-05,Spa & Wellness,841.34,debit,Personal Care
2025-01-05,Cashback Credit,177.38,credit,Cashback
2025-01-05,Bonus Credit,43955.58,credit,Bonus
2025-01-05,Airtel Mobile Bill,579.43,debit,Utilities
2025-01-05,Online Course,3808.69,debit,Education
2025-01-06,Rental Income,22557.72,credit,Rental
2025-01-07,Myntra Fashion,1509.65,debit,Shopping
2025-01-08,Transfer Received,27660.02,credit,Transfer
2025-01-11,Book Purchase,1119.5,debit,Education
2025-01-11,Reliance Fresh,986.21,debit,Groceries
2025-01-13,Hotel Stay,9706.97,debit,Travel
2025-01-14,Apollo Pharmacy,1704.2,debit,Healthcare
2025-01-14,Amazon Purchase,960.01,debit,Shopping
2025-01-15,Amazon Purchase,3187.05,debit,Shopping
2025-01-17,DMart Purchase,3201.77,debit,Groceries
2025-01-18,BookMyShow Tickets,983.2,debit,Entertainment
2025-01-19,Electricity Bill,4287.99,debit,Utilities
2025-01-19,Refund Credit,266.81,credit,Refund
2025-01-21,Travel Booking,8822.78,debit,Travel
2025-01-22,Maintenance Charges,651.38,debit,Housing
2025-01-22,Flipkart Order,2481.51,debit,Shopping
2025-01-23,Coffee Shop,392.19,debit,Food & Dining
2025-01-23,Insurance Premium,7646.05,debit,Insurance
2025-01-25,Hotel Stay,4421.94,debit,Travel
2025-01-25,ATM Withdrawal,1083.97,debit,Others
2025-01-25,Airtel Mobile Bill,816.7,debit,Utilities
2025-01-26,Online Course,4251.69,debit,Education
2025-01-26,Myntra Fashion,2004.25,debit,Shopping
2025-01-27,Gym Membership,2065.06,debit,Healthcare
2025-01-28,Hotel Stay,5146.13,debit,Travel
2025-01-30,Dividend Credit,7600.68,credit,Investment
2025-01-30,Reliance Fresh,1466.09,debit,Groceries
2025-01-31,BigBasket Groceries,2423.51,debit,Groceries
2025-01-31,Netflix Subscription,174.89,debit,Entertainment
2025-01-31,Airtel Mobile Bill,450.3,debit,Utilities
2025-02-01,DMart Purchase,2116.54,debit,Groceries
2025-02-03,Hotel Stay,5337.63,debit,Travel
2025-02-03,Travel Booking,8992.34,debit,Travel
2025-02-03,Jio Recharge,501.74,debit,Utilities
2025-02-04,ATM Withdrawal,4607.59,debit,Others
2025-02-04,DMart Purchase,570.83,debit,Groceries
2025-02-05,Water Bill,379.09,debit,Utilities
2025-02-06,MedPlus Medical Store,834.26,debit,Healthcare
2025-02-06,Jio Recharge,571.33,debit,Utilities
2025-02-07,Metro Card Recharge,268.56,debit,Transport
2025-02-07,DMart Purchase,1529.41,debit,Groceries
2025-02-07,Jio Recharge,362.54,debit,Utilities
2025-02-07,Netflix Subscription,434.49,debit,Entertainment
2025-02-08,BigBasket Groceries,2042.66,debit,Groceries
2025-02-09,Insurance Premium,5261.67,debit,Insurance
2025-02-09,Zomato Food Delivery,806.11,debit,Food & Dining
2025-02-10,Book Purchase,527.6,debit,Education
2025-02-14,Metro Card Recharge,281.14,debit,Transport
2025-02-15,Spotify Premium,119.0,debit,Entertainment
2025-02-15,Spa & Wellness,2627.38,debit,Personal Care
2025-02-15,School Fees,12963.03,debit,Education
2025-02-16,Coffee Shop,423.72,debit,Food & Dining
2025-02-17,Apollo Pharmacy,1050.5,debit,Healthcare
2025-02-17,Bonus Credit,26347.84,credit,Bonus
2025-02-18,Reliance Fresh,1822.16,debit,Groceries
2025-02-18,Coffee Shop,336.83,debit,Food & Dining
2025-02-19,Hotel Stay,4006.63,debit,Travel
2025-02-19,Salary Credit,55992.19,credit,Salary
2025-02-22,MedPlus Medical Store,786.69,debit,Healthcare
2025-02-22,Metro Card Recharge,500.52,debit,Transport
2025-02-22,Spotify Premium,119.0,debit,Entertainment
2025-02-22,Maintenance Charges,1699.21,debit,Housing
2025-02-22,Transfer Received,3017.93,credit,Transfer
2025-02-22,School Fees,9086.54,debit,Education
2025-02-23,Freelance Payment,7580.04,credit,Freelance
2025-02-25,Travel Booking,13755.26,debit,Travel
2025-02-25,Travel Booking,13017.31,debit,Travel
2025-02-26,Coffee Shop,337.87,debit,Food & Dining
2025-02-28,Hair Salon,1239.87,debit,Personal Care
2025-03-02,Spotify Premium,119.0,debit,Entertainment
2025-03-02,Dividend Credit,12999.56,credit,Investment
2025-03-03,Restaurant Dinner,2910.63,debit,Food & Dining
2025-03-03,Zomato Food Delivery,856.43,debit,Food & Dining
2025-03-04,Metro Card Recharge,495.52,debit,Transport
2025-03-04,Spa & Wellness,2414.34,debit,Personal Care
2025-03-04,Flipkart Order,1233.58,debit,Shopping
2025-03-06,Spotify Premium,119.0,debit,Entertainment
2025-03-07,Insurance Premium,3985.57,debit,Insurance
2025-03-08,Amazon Purchase,6943.83,debit,Shopping
2025-03-09,Myntra Fashion,2356.55,debit,Shopping
2025-03-11,BigBasket Groceries,1447.63,debit,Groceries
2025-03-11,Insurance Premium,3654.81,debit,Insurance
2025-03-12,Uber Ride,174.68,debit,Transport
2025-03-13,Online Course,3273.04,debit,Education
2025-03-13,House Rent,25353.13,debit,Housing
2025-03-15,Apollo Pharmacy,1686.16,debit,Healthcare
2025-03-15,Electricity Bill,3436.81,debit,Utilities
2025-03-15,BookMyShow Tickets,1131.82,debit,Entertainment
2025-03-15,Travel Booking,3621.49,debit,Travel
2025-03-17,Zomato Food Delivery,185.48,debit,Food & Dining
2025-03-20,BookMyShow Tickets,873.07,debit,Entertainment
2025-03-20,Online Course,4014.16,debit,Education
2025-03-21,Ola Cab,460.67,debit,Transport
2025-03-21,House Rent,12874.59,debit,Housing
2025-03-21,Swiggy Order,622.06,debit,Food & Dining
2025-03-21,Metro Card Recharge,843.26,debit,Transport
2025-03-21,House Rent,14638.83,debit,Housing
2025-03-22,Airtel Mobile Bill,481.12,debit,Utilities
2025-03-24,Electricity Bill,2982.69,debit,Utilities
2025-03-24,Swiggy Order,458.06,debit,Food & Dining
2025-03-24,Restaurant Dinner,1835.47,debit,Food & Dining
2025-03-24,Freelance Payment,28419.84,credit,Freelance
2025-03-24,Salary Credit,118636.52,credit,Salary
2025-03-25,House Rent,26751.51,debit,Housing
2025-03-26,Travel Booking,15807.98,debit,Travel
2025-03-26,Amazon Purchase,6032.95,debit,Shopping
2025-03-29,House Rent,29245.77,debit,Housing
2025-03-31,Salary Credit,47340.61,credit,Salary
2025-03-31,Transfer Received,10538.11,credit,Transfer
2025-03-31,Book Purchase,553.38,debit,Education
2025-03-31,Spotify Premium,119.0,debit,Entertainment
2025-04-01,Cashback Credit,872.73,credit,Cashback
2025-04-02,Uber Ride,100.24,debit,Transport
2025-04-02,Netflix Subscription,415.95,debit,Entertainment
2025-04-05,DMart Purchase,1715.01,debit,Groceries
2025-04-08,Restaurant Dinner,1152.74,debit,Food & Dining
2025-04-08,Zomato Food Delivery,423.81,debit,Food & Dining
2025-04-09,Rental Income,8437.46,credit,Rental
2025-04-10,Airtel Mobile Bill,782.2,debit,Utilities
2025-04-10,Reliance Fresh,752.86,debit,Groceries
2025-04-10,Petrol/Diesel,2693.84,debit,Transport
2025-04-11,Netflix Subscription,625.39,debit,Entertainment
2025-04-11,MedPlus Medical Store,1486.13,debit,Healthcare
2025-04-12,Myntra Fashion,3740.17,debit,Shopping
2025-04-12,MedPlus Medical Store,1060.67,debit,Healthcare
2025-04-12,Flipkart Order,2342.91,debit,Shopping
2025-04-16,Swiggy Order,596.4,debit,Food & Dining
2025-04-17,Restaurant Dinner,2246.37,debit,Food & Dining
2025-04-18,Dividend Credit,3625.61,credit,Investment
2025-04-21,Salary Credit,50230.81,credit,Salary
2025-04-21,Spotify Premium,119.0,debit,Entertainment
2025-04-22,Transfer Received,36387.44,credit,Transfer
2025-04-23,MedPlus Medical Store,458.86,debit,Healthcare
2025-04-23,School Fees,7131.78,debit,Education
2025-04-23,Spotify Premium,119.0,debit,Entertainment
2025-04-24,Transfer Received,1008.32,credit,Transfer
2025-04-24,Hotel Stay,6053.04,debit,Travel
2025-04-24,Airtel Mobile Bill,306.39,debit,Utilities
2025-04-25,BookMyShow Tickets,1185.11,debit,Entertainment
2025-04-26,Hair Salon,330.71,debit,Personal Care
2025-04-26,Interest Credit,843.41,credit,Interest
2025-04-26,Zomato Food Delivery,259.53,debit,Food & Dining
2025-04-26,MedPlus Medical Store,858.09,debit,Healthcare
2025-04-27,Apollo Pharmacy,1151.84,debit,Healthcare
2025-04-27,Zomato Food Delivery,217.53,debit,Food & Dining
2025-04-27,Maintenance Charges,976.22,debit,Housing
2025-04-27,Airtel Mobile Bill,609.1,debit,Utilities
2025-04-29,Travel Booking,6809.11,debit,Travel
2025-04-29,Amazon Purchase,3955.83,debit,Shopping
2025-04-30,Petrol/Diesel,2436.93,debit,Transport
2025-05-01,Refund Credit,2069.49,credit,Refund
2025-05-03,DMart Purchase,1927.5,debit,Groceries
2025-05-03,DMart Purchase,820.19,debit,Groceries
2025-05-03,Netflix Subscription,485.05,debit,Entertainment
2025-05-04,Insurance Premium,3573.35,debit,Insurance
2025-05-06,Netflix Subscription,555.74,debit,Entertainment
2025-05-06,Petrol/Diesel,2955.72,debit,Transport
2025-05-08,Insurance Premium,8198.81,debit,Insurance
2025-05-08,Myntra Fashion,3598.95,debit,Shopping
2025-05-08,Petrol/Diesel,1777.77,debit,Transport
2025-05-09,Electricity Bill,4199.61,debit,Utilities
2025-05-09,Ola Cab,487.93,debit,Transport
2025-05-09,Restaurant Dinner,1682.01,debit,Food & Dining
2025-05-10,Reliance Fresh,952.02,debit,Groceries
2025-05-11,Spotify Premium,119.0,debit,Entertainment
2025-05-12,BigBasket Groceries,2062.11,debit,Groceries
2025-05-13,DMart Purchase,1752.01,debit,Groceries
2025-05-14,Freelance Payment,10465.95,credit,Freelance
2025-05-14,Metro Card Recharge,505.3,debit,Transport
2025-05-14,Hair Salon,292.08,debit,Personal Care
2025-05-15,Hotel Stay,2405.0,debit,Travel
2025-05-15,Ola Cab,363.58,debit,Transport
2025-05-16,Insurance Premium,1293.06,debit,Insurance
2025-05-17,Uber Ride,81.84,debit,Transport
2025-05-17,Zomato Food Delivery,402.83,debit,Food & Dining
2025-05-17,DMart Purchase,2313.77,debit,Groceries
2025-05-17,Electricity Bill,4965.55,debit,Utilities
2025-05-18,Online Course,2363.24,debit,Education
2025-05-18,Apollo Pharmacy,570.27,debit,Healthcare
2025-05-18,PVR Cinemas,545.76,debit,Entertainment
2025-05-20,Dividend Credit,5167.93,credit,Investment
2025-05-21,Book Purchase,862.24,debit,Education
2025-05-22,Online Course,2081.31,debit,Education
2025-05-23,Apollo Pharmacy,1615.74,debit,Healthcare
2025-05-24,Netflix Subscription,545.23,debit,Entertainment
2025-05-25,Uber Ride,396.12,debit,Transport
2025-05-26,Flipkart Order,4773.64,debit,Shopping
2025-05-26,MedPlus Medical Store,431.92,debit,Healthcare
2025-05-27,Coffee Shop,232.04,debit,Food & Dining
2025-05-27,Cashback Credit,222.64,credit,Cashback
2025-05-27,Gym Membership,760.13,debit,Healthcare
2025-05-27,Jio Recharge,297.47,debit,Utilities
2025-05-29,Spa & Wellness,1171.34,debit,Personal Care
2025-05-29,Flipkart Order,1712.38,debit,Shopping
2025-05-29,BigBasket Groceries,1272.91,debit,Groceries
2025-05-30,DMart Purchase,571.35,debit,Groceries
2025-05-31,Freelance Payment,11468.46,credit,Freelance
2025-05-31,Jio Recharge,442.37,debit,Utilities
2025-06-01,Restaurant Dinner,1614.26,debit,Food & Dining
2025-06-01,School Fees,9373.75,debit,Education
2025-06-02,Netflix Subscription,452.66,debit,Entertainment
2025-06-03,Coffee Shop,142.17,debit,Food & Dining
2025-06-04,BookMyShow Tickets,389.6,debit,Entertainment
2025-06-06,Coffee Shop,288.37,debit,Food & Dining
2025-06-07,Coffee Shop,260.19,debit,Food & Dining
2025-06-08,Reliance Fresh,762.52,debit,Groceries
2025-06-08,Amazon Purchase,6984.33,debit,Shopping
2025-06-08,Myntra Fashion,3698.14,debit,Shopping
2025-06-09,Swiggy Order,767.67,debit,Food & Dining
2025-06-09,Ola Cab,93.02,debit,Transport
2025-06-09,Maintenance Charges,2975.72,debit,Housing
2025-06-09,Cashback Credit,412.9,credit,Cashback
2025-06-09,Book Purchase,256.31,debit,Education
2025-06-10,Hotel Stay,9706.53,debit,Travel
2025-06-10,Myntra Fashion,3419.38,debit,Shopping
2025-06-10,BigBasket Groceries,3063.5,debit,Groceries
2025-06-11,Spa & Wellness,2922.64,debit,Personal Care
2025-06-14,Dividend Credit,12433.85,credit,Investment
2025-06-14,MedPlus Medical Store,162.23,debit,Healthcare
2025-06-15,Electricity Bill,4489.6,debit,Utilities
2025-06-16,Online Course,1934.41,debit,Education
2025-06-16,Metro Card Recharge,823.33,debit,Transport
2025-06-17,Uber Ride,149.35,debit,Transport
2025-06-21,Water Bill,666.87,debit,Utilities
2025-06-21,Dividend Credit,3795.59,credit,Investment
2025-06-22,Myntra Fashion,1945.36,debit,Shopping
2025-06-22,Electricity Bill,1427.15,debit,Utilities
2025-06-23,School Fees,9291.79,debit,Education
2025-06-23,Salary Credit,59577.05,credit,Salary
2025-06-24,Travel Booking,10517.35,debit,Travel
2025-06-24,Spotify Premium,119.0,debit,Entertainment
2025-06-25,School Fees,5969.94,debit,Education
2025-06-25,DMart Purchase,3158.76,debit,Groceries
2025-06-26,Jio Recharge,306.77,debit,Utilities
2025-06-26,Uber Ride,183.57,debit,Transport
2025-06-26,Jio Recharge,419.03,debit,Utilities
2025-06-27,DMart Purchase,3186.76,debit,Groceries
2025-06-28,DMart Purchase,2065.81,debit,Groceries
2025-06-29,Petrol/Diesel,847.74,debit,Transport
2025-06-30,Jio Recharge,466.14,debit,Utilities
2025-06-30,Rental Income,21342.18,credit,Rental
2025-06-30,Transfer Received,9674.8,credit,Transfer
2025-07-01,Cashback Credit,491.81,credit,Cashback
2025-07-02,Water Bill,351.14,debit,Utilities
2025-07-03,Netflix Subscription,199.14,debit,Entertainment
2025-07-04,Metro Card Recharge,690.93,debit,Transport
2025-07-06,Cashback Credit,474.71,credit,Cashback
2025-07-08,MedPlus Medical Store,519.44,debit,Healthcare
2025-07-08,Netflix Subscription,635.08,debit,Entertainment
2025-07-09,DMart Purchase,1928.6,debit,Groceries
2025-07-10,Hotel Stay,4428.38,debit,Travel
2025-07-10,Apollo Pharmacy,453.0,debit,Healthcare
2025-07-11,Maintenance Charges,1882.59,debit,Housing
2025-07-12,Book Purchase,940.8,debit,Education
2025-07-13,Uber Ride,536.45,debit,Transport
2025-07-14,Rental Income,21633.93,credit,Rental
2025-07-16,Flipkart Order,2652.65,debit,Shopping
2025-07-17,Petrol/Diesel,1069.29,debit,Transport
2025-07-17,Reliance Fresh,728.21,debit,Groceries
2025-07-18,Dividend Credit,13934.75,credit,Investment
2025-07-20,ATM Withdrawal,3478.42,debit,Others
2025-07-20,Dividend Credit,9983.86,credit,Investment
2025-07-20,Uber Ride,589.91,debit,Transport
2025-07-20,Petrol/Diesel,977.42,debit,Transport
2025-07-21,Electricity Bill,3741.98,debit,Utilities
2025-07-24,Interest Credit,1524.95,credit,Interest
2025-07-24,BookMyShow Tickets,1499.19,debit,Entertainment
2025-07-24,School Fees,8804.98,debit,Education
2025-07-25,Cashback Credit,616.9,credit,Cashback
2025-07-30,Jio Recharge,429.3,debit,Utilities
2025-07-30,Interest Credit,1603.21,credit,Interest
2025-07-30,Water Bill,588.68,debit,Utilities
2025-07-31,Petrol/Diesel,808.45,debit,Transport
2025-08-01,Insurance Premium,9063.36,debit,Insurance
2025-08-05,Airtel Mobile Bill,639.88,debit,Utilities
2025-08-05,Restaurant Dinner,2812.25,debit,Food & Dining
2025-08-06,Amazon Purchase,905.28,debit,Shopping
2025-08-06,Reliance Fresh,1670.74,debit,Groceries
2025-08-07,Myntra Fashion,3538.9,debit,Shopping
2025-08-07,Uber Ride,251.73,debit,Transport
2025-08-08,Airtel Mobile Bill,753.47,debit,Utilities
2025-08-08,Amazon Purchase,5513.16,debit,Shopping
2025-08-09,Hair Salon,1021.26,debit,Personal Care
2025-08-10,Electricity Bill,2153.68,debit,Utilities
2025-08-11,Petrol/Diesel,1782.52,debit,Transport
2025-08-12,Cashback Credit,773.55,credit,Cashback
2025-08-13,Hotel Stay,8506.64,debit,Travel
2025-08-14,Insurance Premium,9413.72,debit,Insurance
2025-08-14,BigBasket Groceries,2663.49,debit,Groceries
2025-08-15,Insurance Premium,1242.7,debit,Insurance
2025-08-16,ATM Withdrawal,4373.51,debit,Others
2025-08-17,Coffee Shop,475.92,debit,Food & Dining
2025-08-17,Myntra Fashion,3139.53,debit,Shopping
2025-08-18,BookMyShow Tickets,678.19,debit,Entertainment
2025-08-18,Swiggy Order,734.1,debit,Food & Dining
2025-08-18,Spa & Wellness,2867.39,debit,Personal Care
2025-08-18,Petrol/Diesel,1143.92,debit,Transport
2025-08-19,House Rent,12056.0,debit,Housing
2025-08-19,Netflix Subscription,186.43,debit,Entertainment
2025-08-20,House Rent,15063.28,debit,Housing
2025-08-20,Gym Membership,2134.5,debit,Healthcare
2025-08-21,Travel Booking,2605.17,debit,Travel
2025-08-22,Gym Membership,682.27,debit,Healthcare
2025-08-22,Dividend Credit,11360.18,credit,Investment
2025-08-23,Netflix Subscription,258.68,debit,Entertainment
2025-08-24,Refund Credit,1063.91,credit,Refund
2025-08-24,Myntra Fashion,1126.36,debit,Shopping
2025-08-24,Apollo Pharmacy,1950.56,debit,Healthcare
2025-08-24,Myntra Fashion,1780.37,debit,Shopping
2025-08-25,Flipkart Order,4625.39,debit,Shopping
2025-08-26,BookMyShow Tickets,322.62,debit,Entertainment
2025-08-26,Metro Card Recharge,508.86,debit,Transport
2025-08-27,BookMyShow Tickets,571.94,debit,Entertainment
2025-08-27,Airtel Mobile Bill,848.41,debit,Utilities
2025-08-27,Zomato Food Delivery,721.33,debit,Food & Dining
2025-08-29,Freelance Payment,7330.75,credit,Freelance
2025-08-29,Maintenance Charges,1360.62,debit,Housing
2025-08-29,Netflix Subscription,484.07,debit,Entertainment
2025-08-30,MedPlus Medical Store,756.29,debit,Healthcare
2025-09-01,Ola Cab,258.23,debit,Transport
2025-09-01,Salary Credit,96227.61,credit,Salary
2025-09-04,Uber Ride,357.57,debit,Transport
2025-09-04,School Fees,12373.54,debit,Education
2025-09-05,Dividend Credit,12290.24,credit,Investment
2025-09-07,School Fees,10919.27,debit,Education
2025-09-07,Restaurant Dinner,2540.68,debit,Food & Dining
2025-09-07,Netflix Subscription,472.63,debit,Entertainment
2025-09-08,Insurance Premium,3440.19,debit,Insurance
2025-09-08,Insurance Premium,5559.51,debit,Insurance
2025-09-08,Apollo Pharmacy,409.05,debit,Healthcare
2025-09-10,Metro Card Recharge,318.22,debit,Transport
2025-09-14,Metro Card Recharge,480.41,debit,Transport
2025-09-14,Jio Recharge,395.94,debit,Utilities
2025-09-14,House Rent,12581.24,debit,Housing
2025-09-14,Transfer Received,46817.07,credit,Transfer
2025-09-15,MedPlus Medical Store,728.64,debit,Healthcare
2025-09-15,ATM Withdrawal,2997.1,debit,Others
2025-09-15,Myntra Fashion,1165.74,debit,Shopping
2025-09-16,Refund Credit,2945.23,credit,Refund
2025-09-16,Zomato Food Delivery,125.16,debit,Food & Dining
2025-09-16,Spotify Premium,119.0,debit,Entertainment
2025-09-16,Myntra Fashion,2932.75,debit,Shopping
2025-09-17,Hotel Stay,4138.05,debit,Travel
2025-09-18,House Rent,21346.53,debit,Housing
2025-09-19,Dividend Credit,10936.96,credit,Investment
2025-09-19,Travel Booking,7788.88,debit,Travel
2025-09-19,Insurance Premium,1792.19,debit,Insurance
2025-09-19,Refund Credit,895.72,credit,Refund
2025-09-20,Ola Cab,80.21,debit,Transport
2025-09-21,Coffee Shop,459.03,debit,Food & Dining
2025-09-21,Hair Salon,248.71,debit,Personal Care
2025-09-22,Flipkart Order,1183.19,debit,Shopping
2025-09-23,Water Bill,330.62,debit,Utilities
2025-09-24,Spotify Premium,119.0,debit,Entertainment
2025-09-26,Uber Ride,401.08,debit,Transport
2025-09-26,Swiggy Order,708.24,debit,Food & Dining
2025-09-26,Refund Credit,2315.3,credit,Refund
2025-09-26,BookMyShow Tickets,929.52,debit,Entertainment
2025-09-27,Spa & Wellness,1652.07,debit,Personal Care
2025-09-28,Transfer Received,22828.65,credit,Transfer
2025-09-28,Hair Salon,1379.33,debit,Personal Care
2025-09-29,Online Course,2923.15,debit,Education
2025-09-30,Netflix Subscription,158.19,debit,Entertainment
2025-09-30,Book Purchase,1353.86,debit,Education
2025-10-01,Online Course,829.78,debit,Education
2025-10-01,Coffee Shop,434.5,debit,Food & Dining
2025-10-02,Zomato Food Delivery,192.58,debit,Food & Dining
2025-10-02,Salary Credit,85925.14,credit,Salary
2025-10-02,MedPlus Medical Store,542.76,debit,Healthcare
2025-10-03,House Rent,29343.19,debit,Housing
2025-10-04,Zomato Food Delivery,238.68,debit,Food & Dining
2025-10-05,Dividend Credit,13421.63,credit,Investment
2025-10-05,Spotify Premium,119.0,debit,Entertainment
2025-10-05,Insurance Premium,9621.94,debit,Insurance
2025-10-07,Hair Salon,789.86,debit,Personal Care
2025-10-08,Online Course,3564.78,debit,Education
2025-10-08,Freelance Payment,24488.16,credit,Freelance
2025-10-11,Coffee Shop,421.7,debit,Food & Dining
2025-10-11,Amazon Purchase,4667.17,debit,Shopping
2025-10-13,Hair Salon,629.78,debit,Personal Care
2025-10-14,Water Bill,665.44,debit,Utilities
2025-10-15,Hotel Stay,3767.13,debit,Travel
2025-10-16,Insurance Premium,8267.09,debit,Insurance
2025-10-16,Spotify Premium,119.0,debit,Entertainment
2025-10-17,Ola Cab,149.57,debit,Transport
2025-10-18,ATM Withdrawal,2655.64,debit,Others
2025-10-19,Book Purchase,385.73,debit,Education
2025-10-19,ATM Withdrawal,1029.92,debit,Others
2025-10-20,Netflix Subscription,332.84,debit,Entertainment
2025-10-20,Transfer Received,27165.15,credit,Transfer
2025-10-20,Rental Income,23616.98,credit,Rental
2025-10-21,Online Course,861.07,debit,Education
2025-10-21,Zomato Food Delivery,496.56,debit,Food & Dining
2025-10-22,Transfer Received,7630.03,credit,Transfer
2025-10-23,Coffee Shop,232.82,debit,Food & Dining
2025-10-23,Ola Cab,335.35,debit,Transport
2025-10-25,Metro Card Recharge,995.62,debit,Transport
2025-10-26,Netflix Subscription,557.45,debit,Entertainment
2025-10-26,Bonus Credit,32295.46,credit,Bonus
2025-10-29,Cashback Credit,54.12,credit,Cashback
2025-10-30,ATM Withdrawal,2506.61,debit,Others
2025-10-31,ATM Withdrawal,1394.77,debit,Others
2025-10-31,Insurance Premium,5833.32,debit,Insurance
2025-11-01,Reliance Fresh,1617.23,debit,Groceries
2025-11-01,Ola Cab,331.85,debit,Transport
2025-11-01,Refund Credit,559.19,credit,Refund
2025-11-04,ATM Withdrawal,4794.04,debit,Others
2025-11-05,Myntra Fashion,1808.7,debit,Shopping
2025-11-05,Hair Salon,491.52,debit,Personal Care
2025-11-05,Metro Card Recharge,898.67,debit,Transport
2025-11-05,PVR Cinemas,402.03,debit,Entertainment
2025-11-07,BookMyShow Tickets,1229.69,debit,Entertainment
2025-11-07,Uber Ride,234.15,debit,Transport
2025-11-07,House Rent,25618.78,debit,Housing
2025-11-08,Salary Credit,59564.12,credit,Salary
2025-11-09,Insurance Premium,3980.35,debit,Insurance
2025-11-09,Coffee Shop,204.13,debit,Food & Dining
2025-11-11,ATM Withdrawal,3112.33,debit,Others
2025-11-11,Apollo Pharmacy,1268.86,debit,Healthcare
2025-11-12,Water Bill,615.76,debit,Utilities
2025-11-12,House Rent,28291.74,debit,Housing
2025-11-15,Zomato Food Delivery,189.9,debit,Food & Dining
2025-11-15,ATM Withdrawal,4373.18,debit,Others
2025-11-15,Interest Credit,1051.97,credit,Interest
2025-11-17,Salary Credit,77927.78,credit,Salary
2025-11-17,Insurance Premium,8318.33,debit,Insurance
2025-11-20,Jio Recharge,295.7,debit,Utilities
2025-11-20,Airtel Mobile Bill,647.16,debit,Utilities
2025-11-21,Rental Income,8250.04,credit,Rental
2025-11-21,Coffee Shop,361.09,debit,Food & Dining
2025-11-22,Water Bill,250.33,debit,Utilities
2025-11-23,Ola Cab,286.72,debit,Transport
2025-11-23,Flipkart Order,1469.57,debit,Shopping
2025-11-24,DMart Purchase,996.47,debit,Groceries
2025-11-24,Myntra Fashion,920.99,debit,Shopping
2025-11-24,Zomato Food Delivery,805.24,debit,Food & Dining
2025-11-24,Electricity Bill,1995.64,debit,Utilities
2025-11-26,ATM Withdrawal,1621.39,debit,Others
2025-11-26,Petrol/Diesel,1858.33,debit,Transport
2025-11-27,Uber Ride,487.66,debit,Transport
2025-11-28,DMart Purchase,1027.0,debit,Groceries
2025-11-29,Dividend Credit,8443.25,credit,Investment
2025-12-01,PVR Cinemas,644.3,debit,Entertainment
2025-12-01,House Rent,17540.64,debit,Housing
2025-12-03,MedPlus Medical Store,469.93,debit,Healthcare
2025-12-03,Zomato Food Delivery,167.44,debit,Food & Dining
2025-12-03,Ola Cab,476.11,debit,Transport
2025-12-06,Gym Membership,908.52,debit,Healthcare
2025-12-07,Flipkart Order,2260.14,debit,Shopping
2025-12-07,Insurance Premium,2340.58,debit,Insurance
2025-12-08,School Fees,14943.92,debit,Education
2025-12-09,Netflix Subscription,330.95,debit,Entertainment
2025-12-09,Zomato Food Delivery,255.52,debit,Food & Dining
2025-12-09,DMart Purchase,542.96,debit,Groceries
2025-12-09,BigBasket Groceries,1285.15,debit,Groceries
2025-12-10,Reliance Fresh,1690.36,debit,Groceries
2025-12-10,Apollo Pharmacy,1958.0,debit,Healthcare
2025-12-11,Uber Ride,350.74,debit,Transport
2025-12-12,Insurance Premium,8153.62,debit,Insurance
2025-12-12,Gym Membership,598.17,debit,Healthcare
2025-12-13,BigBasket Groceries,1682.29,debit,Groceries
2025-12-14,Rental Income,22527.86,credit,Rental
2025-12-14,Electricity Bill,2752.73,debit,Utilities
2025-12-16,Water Bill,342.58,debit,Utilities
2025-12-17,BigBasket Groceries,3693.81,debit,Groceries
2025-12-19,Hair Salon,1141.3,debit,Personal Care
2025-12-20,Jio Recharge,458.82,debit,Utilities
2025-12-21,Petrol/Diesel,3519.56,debit,Transport
2025-12-22,Restaurant Dinner,1579.48,debit,Food & Dining
2025-12-22,ATM Withdrawal,4206.6,debit,Others
2025-12-23,Travel Booking,3442.01,debit,Travel
2025-12-23,Apollo Pharmacy,199.73,debit,Healthcare
2025-12-23,Swiggy Order,538.68,debit,Food & Dining
2025-12-23,Water Bill,691.65,debit,Utilities
2025-12-23,Reliance Fresh,987.02,debit,Groceries
2025-12-24,School Fees,9936.31,debit,Education
2025-12-25,Restaurant Dinner,888.8,debit,Food & Dining
2025-12-26,Flipkart Order,4060.58,debit,Shopping
2025-12-26,Airtel Mobile Bill,631.42,debit,Utilities
2025-12-27,Amazon Purchase,1636.25,debit,Shopping
2025-12-28,Jio Recharge,449.72,debit,Utilities
2025-12-28,Cashback Credit,589.4,credit,Cashback
2025-12-29,Salary Credit,117943.59,credit,Salary
2025-12-29,Maintenance Charges,1704.13,debit,Housing
2025-12-31,Freelance Payment,12052.86,credit,Freelance
