date,description,amount,transaction_type,category
2024-04-16,Gym Membership,Rs 917.37,debit,Healthcare
2024-04-16,Reliance Fresh,"Rs 1,713.50",debit,Groceries
2024-04-17,ATM Withdrawal,"Rs 4,893.90",debit,Others
2024-04-17,Bonus Credit,"Rs 38,869.64",credit,Bonus
2024-04-17,Electricity Bill,"Rs 1,070.77",debit,Utilities
2024-04-17,Airtel Mobile Bill,Rs 387.77,debit,Utilities
2024-04-17,Reliance Fresh,"Rs 1,543.57",debit,Groceries
2024-04-17,Freelance Payment,"Rs 22,945.81",credit,Freelance
2024-04-17,Travel Booking,"Rs 13,372.47",debit,Travel
2024-04-18,Bonus Credit,"Rs 29,357.77",credit,Bonus
2024-04-19,School Fees,"Rs 11,433.18",debit,Education
2024-04-19,Interest Credit,"Rs 1,935.63",credit,Interest
2024-04-19,Petrol/Diesel,"Rs 2,408.33",debit,Transport
2024-04-19,ATM Withdrawal,"Rs 3,157.68",debit,Others
2024-04-20,Flipkart Order,"Rs 5,681.68",debit,Shopping
2024-04-20,Cashback Credit,Rs 993.66,credit,Cashback
2024-04-21,Interest Credit,"Rs 2,849.99",credit,Interest
2024-04-21,Spa & Wellness,"Rs 2,051.10",debit,Personal Care
2024-04-22,Book Purchase,"Rs 1,158.80",debit,Education
2024-04-22,Flipkart Order,"Rs 3,496.53",debit,Shopping
2024-04-23,House Rent,"Rs 25,163.79",debit,Housing
2024-04-23,Refund Credit,"Rs 4,816.31",credit,Refund
2024-04-23,Metro Card Recharge,Rs 274.62,debit,Transport
2024-04-24,Refund Credit,"Rs 1,354.39",credit,Refund
2024-04-25,ATM Withdrawal,"Rs 2,434.99",debit,Others
2024-04-25,DMart Purchase,"Rs 2,426.09",debit,Groceries
2024-04-25,Electricity Bill,Rs 867.53,debit,Utilities
2024-04-25,Cashback Credit,Rs 544.99,credit,Cashback
2024-04-25,Airtel Mobile Bill,Rs 930.25,debit,Utilities
2024-04-26,Maintenance Charges,"Rs 2,470.52",debit,Housing
2024-04-26,House Rent,"Rs 28,896.05",debit,Housing
2024-04-27,School Fees,"Rs 11,207.64",debit,Education
2024-04-28,Swiggy Order,Rs 129.89,debit,Food & Dining
2024-04-29,Restaurant Dinner,Rs 743.59,debit,Food & Dining
2024-04-29,Insurance Premium,"Rs 8,085.95",debit,Insurance
2024-04-29,School Fees,"Rs 7,787.21",debit,Education
2024-04-30,Metro Card Recharge,Rs 315.50,debit,Transport
2024-05-01,Airtel Mobile Bill,Rs 779.96,debit,Utilities
2024-05-01,Bonus Credit,"Rs 10,963.16",credit,Bonus
2024-05-02,Electricity Bill,"Rs 1,888.00",debit,Utilities
2024-05-03,Transfer Received,"Rs 23,888.67",credit,Transfer
2024-05-04,Zomato Food Delivery,Rs 334.32,debit,Food & Dining
2024-05-05,Reliance Fresh,"Rs 1,470.03",debit,Groceries
2024-05-06,Book Purchase,Rs 745.86,debit,Education
2024-05-07,Spa & Wellness,"Rs 1,569.58",debit,Personal Care
2024-05-08,BigBasket Groceries,"Rs 1,234.96",debit,Groceries
2024-05-09,Online Course,"Rs 1,192.90",debit,Education
2024-05-09,Zomato Food Delivery,Rs 753.29,debit,Food & Dining
2024-05-10,Transfer Received,"Rs 17,141.72",credit,Transfer
2024-05-10,Interest Credit,"Rs 1,039.19",credit,Interest
2024-05-11,Jio Recharge,Rs 445.58,debit,Utilities
2024-05-12,Electricity Bill,"Rs 4,329.68",debit,Utilities
2024-05-13,Dividend Credit,"Rs 9,152.16",credit,Investment
2024-05-15,DMart Purchase,"Rs 3,267.58",debit,Groceries
2024-05-15,Refund Credit,"Rs 2,586.53",credit,Refund
2024-05-15,Insurance Premium,"Rs 1,647.45",debit,Insurance
2024-05-15,House Rent,"Rs 22,585.20",debit,Housing
2024-05-15,House Rent,"Rs 16,088.15",debit,Housing
2024-05-16,Dividend Credit,"Rs 7,635.77",credit,Investment
2024-05-17,Netflix Subscription,Rs 296.27,debit,Entertainment
2024-05-17,Uber Ride,Rs 538.59,debit,Transport
2024-05-17,Petrol/Diesel,"Rs 3,385.65",debit,Transport
2024-05-18,DMart Purchase,"Rs 1,148.66",debit,Groceries
2024-05-18,BookMyShow Tickets,Rs 900.37,debit,Entertainment
2024-05-18,Coffee Shop,Rs 282.88,debit,Food & Dining
2024-05-18,Swiggy Order,Rs 601.78,debit,Food & Dining
2024-05-18,Myntra Fashion,"Rs 1,145.07",debit,Shopping
2024-05-18,Freelance Payment,"Rs 14,769.79",credit,Freelance
2024-05-19,Netflix Subscription,Rs 445.05,debit,Entertainment
2024-05-19,Flipkart Order,"Rs 2,463.78",debit,Shopping
2024-05-19,BigBasket Groceries,"Rs 3,211.33",debit,Groceries
2024-05-22,School Fees,"Rs 9,697.82",debit,Education
2024-05-24,Cashback Credit,Rs 618.76,credit,Cashback
2024-05-25,Jio Recharge,Rs 326.24,debit,Utilities
2024-05-26,BookMyShow Tickets,"Rs 1,227.76",debit,Entertainment
2024-05-27,Electricity Bill,"Rs 4,425.57",debit,Utilities
2024-05-27,Flipkart Order,"Rs 5,121.38",debit,Shopping
2024-05-27,Freelance Payment,"Rs 20,627.81",credit,Freelance
2024-05-29,Myntra Fashion,"Rs 3,897.62",debit,Shopping
2024-05-29,DMart Purchase,Rs 542.31,debit,Groceries
2024-05-30,MedPlus Medical Store,Rs 215.82,debit,Healthcare
2024-05-30,School Fees,"Rs 14,958.62",debit,Education
2024-05-30,Reliance Fresh,Rs 730.81,debit,Groceries
2024-06-01,Myntra Fashion,"Rs 3,654.38",debit,Shopping
2024-06-02,Water Bill,Rs 734.39,debit,Utilities
2024-06-02,Apollo Pharmacy,Rs 583.33,debit,Healthcare
2024-06-03,Electricity Bill,"Rs 3,922.62",debit,Utilities
2024-06-03,Zomato Food Delivery,Rs 870.60,debit,Food & Dining
2024-06-03,PVR Cinemas,Rs 674.32,debit,Entertainment
2024-06-03,Metro Card Recharge,Rs 203.85,debit,Transport
2024-06-04,ATM Withdrawal,"Rs 2,583.86",debit,Others
2024-06-05,Amazon Purchase,"Rs 2,893.94",debit,Shopping
2024-06-05,Travel Booking,"Rs 9,823.84",debit,Travel
2024-06-06,PVR Cinemas,Rs 631.70,debit,Entertainment
2024-06-07,Swiggy Order,Rs 215.86,debit,Food & Dining
2024-06-07,PVR Cinemas,Rs 384.91,debit,Entertainment
2024-06-07,Petrol/Diesel,"Rs 1,902.85",debit,Transport
2024-06-07,Hotel Stay,"Rs 4,934.10",debit,Travel
2024-06-08,Myntra Fashion,Rs 566.83,debit,Shopping
2024-06-08,PVR Cinemas,Rs 372.99,debit,Entertainment
2024-06-08,Maintenance Charges,"Rs 2,907.71",debit,Housing
2024-06-09,Swiggy Order,Rs 710.27,debit,Food & Dining
2024-06-10,Reliance Fresh,Rs 391.91,debit,Groceries
2024-06-12,Transfer Received,"Rs 10,883.57",credit,Transfer
2024-06-12,Restaurant Dinner,"Rs 2,222.07",debit,Food & Dining
2024-06-12,Metro Card Recharge,Rs 797.77,debit,Transport
2024-06-13,Bonus Credit,"Rs 43,043.05",credit,Bonus
2024-06-13,DMart Purchase,"Rs 1,920.41",debit,Groceries
2024-06-14,DMart Purchase,"Rs 3,384.49",debit,Groceries
2024-06-15,Travel Booking,"Rs 17,326.22",debit,Travel
2024-06-15,Reliance Fresh,"Rs 1,816.07",debit,Groceries
2024-06-16,Swiggy Order,Rs 147.89,debit,Food & Dining
2024-06-16,Transfer Received,"Rs 29,847.69",credit,Transfer
2024-06-17,Transfer Received,"Rs 22,808.91",credit,Transfer
2024-06-18,Flipkart Order,"Rs 2,433.86",debit,Shopping
2024-06-18,Coffee Shop,Rs 132.54,debit,Food & Dining
2024-06-18,Ola Cab,Rs 152.19,debit,Transport
2024-06-18,Reliance Fresh,"Rs 1,675.91",debit,Groceries
2024-06-18,Airtel Mobile Bill,Rs 878.33,debit,Utilities
2024-06-19,Metro Card Recharge,Rs 720.97,debit,Transport
2024-06-19,Uber Ride,Rs 194.83,debit,Transport
2024-06-21,ATM Withdrawal,"Rs 2,344.96",debit,Others
2024-06-21,Hair Salon,Rs 373.54,debit,Personal Care
2024-06-21,Amazon Purchase,"Rs 6,258.22",debit,Shopping
2024-06-22,BigBasket Groceries,"Rs 3,328.99",debit,Groceries
2024-06-23,Hair Salon,Rs 891.03,debit,Personal Care
2024-06-23,Online Course,"Rs 2,349.02",debit,Education
2024-06-24,House Rent,"Rs 10,558.83",debit,Housing
2024-06-25,Zomato Food Delivery,Rs 161.95,debit,Food & Dining
2024-06-25,Refund Credit,"Rs 4,234.37",credit,Refund
2024-06-26,Petrol/Diesel,Rs 581.88,debit,Transport
2024-06-26,ATM Withdrawal,"Rs 2,013.49",debit,Others
2024-06-27,Salary Credit,"Rs 116,401.07",credit,Salary
2024-06-30,BigBasket Groceries,"Rs 3,143.76",debit,Groceries
2024-06-30,Travel Booking,"Rs 7,254.61",debit,Travel
2024-06-30,Ola Cab,Rs 243.47,debit,Transport
2024-06-30,Ola Cab,Rs 180.29,debit,Transport
2024-07-01,Spa & Wellness,"Rs 2,337.54",debit,Personal Care
2024-07-01,Coffee Shop,Rs 345.86,debit,Food & Dining
2024-07-02,Amazon Purchase,"Rs 1,979.75",debit,Shopping
2024-07-02,School Fees,"Rs 9,124.69",debit,Education
2024-07-02,Water Bill,Rs 536.94,debit,Utilities
2024-07-02,Insurance Premium,"Rs 4,080.17",debit,Insurance
2024-07-02,Apollo Pharmacy,"Rs 1,281.75",debit,Healthcare
2024-07-03,Bonus Credit,"Rs 39,795.57",credit,Bonus
2024-07-03,Ola Cab,Rs 461.44,debit,Transport
2024-07-04,Jio Recharge,Rs 531.38,debit,Utilities
2024-07-05,Gym Membership,Rs 547.27,debit,Healthcare
2024-07-05,BigBasket Groceries,Rs 784.66,debit,Groceries
2024-07-05,Flipkart Order,"Rs 5,284.34",debit,Shopping
2024-07-06,Myntra Fashion,"Rs 3,840.22",debit,Shopping
2024-07-07,Spa & Wellness,"Rs 1,272.55",debit,Personal Care
2024-07-08,Zomato Food Delivery,Rs 242.73,debit,Food & Dining
2024-07-08,DMart Purchase,"Rs 2,660.99",debit,Groceries
2024-07-09,Amazon Purchase,"Rs 2,881.17",debit,Shopping
2024-07-09,Jio Recharge,Rs 405.13,debit,Utilities
2024-07-09,Gym Membership,"Rs 2,250.01",debit,Healthcare
2024-07-10,Travel Booking,"Rs 15,364.98",debit,Travel
2024-07-10,Restaurant Dinner,"Rs 2,566.40",debit,Food & Dining
2024-07-11,Spa & Wellness,"Rs 2,509.77",debit,Personal Care
2024-07-11,Uber Ride,Rs 475.94,debit,Transport
2024-07-11,Interest Credit,"Rs 1,306.68",credit,Interest
2024-07-12,Electricity Bill,"Rs 2,044.32",debit,Utilities
2024-07-12,Insurance Premium,"Rs 6,649.19",debit,Insurance
2024-07-12,Petrol/Diesel,"Rs 2,950.23",debit,Transport
2024-07-12,Airtel Mobile Bill,Rs 413.51,debit,Utilities
2024-07-13,Uber Ride,Rs 123.16,debit,Transport
2024-07-15,Myntra Fashion,"Rs 2,837.23",debit,Shopping
2024-07-16,Dividend Credit,"Rs 1,071.31",credit,Investment
2024-07-17,Transfer Received,"Rs 17,343.63",credit,Transfer
2024-07-17,Amazon Purchase,"Rs 1,228.16",debit,Shopping
2024-07-18,Spotify Premium,Rs 119.00,debit,Entertainment
2024-07-19,Salary Credit,"Rs 56,788.53",credit,Salary
2024-07-19,Restaurant Dinner,"Rs 1,074.90",debit,Food & Dining
2024-07-19,Myntra Fashion,"Rs 3,526.94",debit,Shopping
2024-07-20,DMart Purchase,"Rs 2,729.17",debit,Groceries
2024-07-20,Coffee Shop,Rs 252.67,debit,Food & Dining
2024-07-20,Refund Credit,Rs 964.03,credit,Refund
2024-07-21,Petrol/Diesel,"Rs 3,654.52",debit,Transport
2024-07-21,Airtel Mobile Bill,Rs 721.81,debit,Utilities
2024-07-21,PVR Cinemas,Rs 656.64,debit,Entertainment
2024-07-22,BigBasket Groceries,"Rs 1,253.44",debit,Groceries
2024-07-22,Online Course,Rs 775.51,debit,Education
2024-07-22,Restaurant Dinner,"Rs 1,368.76",debit,Food & Dining
2024-07-23,MedPlus Medical Store,"Rs 1,232.65",debit,Healthcare
2024-07-23,Rental Income,"Rs 9,642.14",credit,Rental
2024-07-23,Zomato Food Delivery,Rs 623.66,debit,Food & Dining
2024-07-24,Water Bill,Rs 624.89,debit,Utilities
2024-07-26,Apollo Pharmacy,"Rs 1,720.34",debit,Healthcare
2024-07-26,Petrol/Diesel,Rs 525.63,debit,Transport
2024-07-26,DMart Purchase,"Rs 1,058.56",debit,Groceries
2024-07-27,Restaurant Dinner,"Rs 2,580.47",debit,Food & Dining
2024-07-27,Ola Cab,Rs 110.04,debit,Transport
2024-07-28,Zomato Food Delivery,Rs 485.54,debit,Food & Dining
2024-07-29,BigBasket Groceries,"Rs 2,202.25",debit,Groceries
2024-07-29,Transfer Received,"Rs 14,757.45",credit,Transfer
2024-07-30,House Rent,"Rs 12,952.84",debit,Housing
2024-08-02,Coffee Shop,Rs 491.75,debit,Food & Dining
2024-08-03,Coffee Shop,Rs 95.57,debit,Food & Dining
2024-08-04,BigBasket Groceries,"Rs 2,926.95",debit,Groceries
2024-08-05,BigBasket Groceries,"Rs 1,105.59",debit,Groceries
2024-08-06,PVR Cinemas,Rs 593.08,debit,Entertainment
2024-08-06,Zomato Food Delivery,Rs 679.40,debit,Food & Dining
2024-08-06,Coffee Shop,Rs 360.12,debit,Food & Dining
2024-08-07,House Rent,"Rs 11,043.42",debit,Housing
2024-08-08,Maintenance Charges,"Rs 2,317.39",debit,Housing
2024-08-09,Myntra Fashion,Rs 916.40,debit,Shopping
2024-08-09,Uber Ride,Rs 166.25,debit,Transport
2024-08-11,Travel Booking,"Rs 16,513.25",debit,Travel
2024-08-11,Restaurant Dinner,"Rs 2,634.57",debit,Food & Dining
2024-08-12,House Rent,"Rs 13,336.87",debit,Housing
2024-08-13,Water Bill,Rs 502.03,debit,Utilities
2024-08-13,House Rent,"Rs 13,015.53",debit,Housing
2024-08-14,ATM Withdrawal,"Rs 2,318.67",debit,Others
2024-08-14,PVR Cinemas,Rs 446.99,debit,Entertainment
2024-08-15,Jio Recharge,Rs 441.85,debit,Utilities
2024-08-16,Water Bill,Rs 702.72,debit,Utilities
2024-08-17,Petrol/Diesel,"Rs 1,941.64",debit,Transport
2024-08-17,Swiggy Order,Rs 316.73,debit,Food & Dining
2024-08-17,Transfer Received,"Rs 3,424.32",credit,Transfer
2024-08-17,House Rent,"Rs 13,371.66",debit,Housing
2024-08-17,BookMyShow Tickets,Rs 795.53,debit,Entertainment
2024-08-18,MedPlus Medical Store,Rs 408.15,debit,Healthcare
2024-08-18,Cashback Credit,Rs 153.89,credit,Cashback
2024-08-20,Coffee Shop,Rs 270.44,debit,Food & Dining
2024-08-21,Uber Ride,Rs 505.77,debit,Transport
2024-08-21,DMart Purchase,"Rs 1,431.43",debit,Groceries
2024-08-22,PVR Cinemas,Rs 304.26,debit,Entertainment
2024-08-22,Spotify Premium,Rs 119.00,debit,Entertainment
2024-08-23,DMart Purchase,"Rs 2,385.89",debit,Groceries
2024-08-23,Flipkart Order,"Rs 1,515.74",debit,Shopping
2024-08-23,Petrol/Diesel,"Rs 3,108.75",debit,Transport
2024-08-24,Jio Recharge,Rs 252.18,debit,Utilities
2024-08-24,Interest Credit,"Rs 1,028.22",credit,Interest
2024-08-27,Myntra Fashion,"Rs 1,543.90",debit,Shopping
2024-08-27,Spa & Wellness,"Rs 1,041.52",debit,Personal Care
2024-08-27,Freelance Payment,"Rs 12,393.07",credit,Freelance
2024-08-28,School Fees,"Rs 11,858.92",debit,Education
2024-08-28,Amazon Purchase,"Rs 4,887.53",debit,Shopping
2024-08-28,House Rent,"Rs 19,077.49",debit,Housing
2024-08-29,Myntra Fashion,"Rs 3,152.19",debit,Shopping
2024-08-29,Spotify Premium,Rs 119.00,debit,Entertainment
2024-08-31,DMart Purchase,"Rs 1,914.24",debit,Groceries
2024-08-31,BigBasket Groceries,"Rs 2,537.20",debit,Groceries
2024-08-31,Bonus Credit,"Rs 9,152.12",credit,Bonus
2024-09-01,Online Course,"Rs 2,285.27",debit,Education
2024-09-01,Insurance Premium,"Rs 7,398.85",debit,Insurance
2024-09-02,Electricity Bill,"Rs 1,446.31",debit,Utilities
2024-09-02,School Fees,"Rs 12,309.67",debit,Education
2024-09-02,Rental Income,"Rs 20,087.62",credit,Rental
2024-09-02,School Fees,"Rs 8,304.46",debit,Education
2024-09-03,Zomato Food Delivery,Rs 288.74,debit,Food & Dining
2024-09-04,Book Purchase,"Rs 1,274.74",debit,Education
2024-09-05,Dividend Credit,"Rs 11,015.83",credit,Investment
2024-09-06,Zomato Food Delivery,Rs 203.52,debit,Food & Dining
2024-09-06,Rental Income,"Rs 6,379.45",credit,Rental
2024-09-07,Gym Membership,"Rs 1,402.31",debit,Healthcare
2024-09-09,Jio Recharge,Rs 481.27,debit,Utilities
2024-09-09,Spa & Wellness,"Rs 2,649.20",debit,Personal Care
2024-09-10,Maintenance Charges,Rs 518.97,debit,Housing
2024-09-10,Airtel Mobile Bill,Rs 311.77,debit,Utilities
2024-09-13,Hair Salon,"Rs 1,491.45",debit,Personal Care
2024-09-13,Transfer Received,"Rs 37,357.14",credit,Transfer
2024-09-14,PVR Cinemas,Rs 573.46,debit,Entertainment
2024-09-14,Airtel Mobile Bill,Rs 419.84,debit,Utilities
2024-09-14,Petrol/Diesel,"Rs 1,971.11",debit,Transport
2024-09-15,Bonus Credit,"Rs 8,816.65",credit,Bonus
2024-09-15,Apollo Pharmacy,Rs 530.61,debit,Healthcare
2024-09-15,Coffee Shop,Rs 130.53,debit,Food & Dining
2024-09-15,Coffee Shop,Rs 205.33,debit,Food & Dining
2024-09-15,Maintenance Charges,"Rs 1,281.66",debit,Housing
2024-09-15,Freelance Payment,"Rs 8,763.55",credit,Freelance
2024-09-16,Apollo Pharmacy,"Rs 1,720.52",debit,Healthcare
2024-09-16,PVR Cinemas,Rs 518.40,debit,Entertainment
2024-09-17,Ola Cab,Rs 218.92,debit,Transport
2024-09-18,House Rent,"Rs 26,918.41",debit,Housing
2024-09-18,Coffee Shop,Rs 326.74,debit,Food & Dining
2024-09-18,PVR Cinemas,Rs 631.00,debit,Entertainment
2024-09-19,Ola Cab,Rs 492.63,debit,Transport
2024-09-21,Amazon Purchase,"Rs 5,744.41",debit,Shopping
2024-09-21,MedPlus Medical Store,Rs 382.76,debit,Healthcare
2024-09-21,Online Course,"Rs 2,483.72",debit,Education
2024-09-22,Rental Income,"Rs 11,840.16",credit,Rental
2024-09-22,Maintenance Charges,"Rs 2,253.88",debit,Housing
2024-09-23,Rental Income,"Rs 9,446.12",credit,Rental
2024-09-23,Uber Ride,Rs 109.16,debit,Transport
2024-09-24,Zomato Food Delivery,Rs 267.51,debit,Food & Dining
2024-09-24,Electricity Bill,"Rs 1,472.22",debit,Utilities
2024-09-26,Zomato Food Delivery,Rs 469.16,debit,Food & Dining
2024-09-26,Ola Cab,Rs 134.84,debit,Transport
2024-09-26,Netflix Subscription,Rs 297.27,debit,Entertainment
2024-09-26,Apollo Pharmacy,Rs 921.21,debit,Healthcare
2024-09-27,Spa & Wellness,"Rs 2,919.48",debit,Personal Care
2024-09-27,Gym Membership,"Rs 2,363.20",debit,Healthcare
2024-09-28,Bonus Credit,"Rs 45,555.85",credit,Bonus
2024-09-29,Travel Booking,"Rs 11,673.11",debit,Travel
2024-09-29,Flipkart Order,"Rs 2,010.47",debit,Shopping
2024-09-30,Online Course,"Rs 2,764.07",debit,Education
2024-10-01,Apollo Pharmacy,Rs 283.10,debit,Healthcare
2024-10-01,ATM Withdrawal,"Rs 3,171.74",debit,Others
2024-10-02,Electricity Bill,"Rs 1,532.40",debit,Utilities
2024-10-02,Restaurant Dinner,"Rs 2,327.70",debit,Food & Dining
2024-10-02,Reliance Fresh,Rs 886.06,debit,Groceries
2024-10-03,MedPlus Medical Store,Rs 474.60,debit,Healthcare
2024-10-03,MedPlus Medical Store,Rs 214.49,debit,Healthcare
2024-10-04,Hotel Stay,"Rs 2,157.85",debit,Travel
2024-10-04,Dividend Credit,"Rs 4,931.44",credit,Investment
2024-10-05,Jio Recharge,Rs 363.60,debit,Utilities
2024-10-05,Myntra Fashion,"Rs 2,377.42",debit,Shopping
2024-10-06,Refund Credit,"Rs 2,977.25",credit,Refund
2024-10-06,Maintenance Charges,"Rs 2,167.39",debit,Housing
2024-10-07,Electricity Bill,"Rs 1,056.55",debit,Utilities
2024-10-07,Swiggy Order,Rs 584.28,debit,Food & Dining
2024-10-07,Zomato Food Delivery,Rs 419.65,debit,Food & Dining
2024-10-08,Hair Salon,"Rs 1,084.53",debit,Personal Care
2024-10-09,Uber Ride,Rs 156.63,debit,Transport
2024-10-09,Online Course,"Rs 3,925.31",debit,Education
2024-10-12,Book Purchase,Rs 466.04,debit,Education
2024-10-12,Online Course,Rs 994.06,debit,Education
2024-10-12,Petrol/Diesel,"Rs 3,871.63",debit,Transport
2024-10-13,BigBasket Groceries,"Rs 2,729.60",debit,Groceries
2024-10-13,Refund Credit,Rs 647.52,credit,Refund
2024-10-14,Gym Membership,"Rs 1,758.35",debit,Healthcare
2024-10-15,Amazon Purchase,"Rs 4,408.69",debit,Shopping
2024-10-15,Amazon Purchase,"Rs 4,666.82",debit,Shopping
2024-10-16,Spotify Premium,Rs 119.00,debit,Entertainment
2024-10-16,Zomato Food Delivery,Rs 728.34,debit,Food & Dining
2024-10-17,Book Purchase,Rs 958.58,debit,Education
2024-10-17,PVR Cinemas,Rs 459.76,debit,Entertainment
2024-10-17,DMart Purchase,"Rs 3,216.81",debit,Groceries
2024-10-18,Hair Salon,Rs 375.47,debit,Personal Care
2024-10-18,Coffee Shop,Rs 126.58,debit,Food & Dining
2024-10-18,Hair Salon,"Rs 1,324.71",debit,Personal Care
2024-10-18,BookMyShow Tickets,Rs 276.55,debit,Entertainment
2024-10-19,Amazon Purchase,"Rs 1,267.16",debit,Shopping
2024-10-19,Ola Cab,Rs 238.98,debit,Transport
2024-10-20,Insurance Premium,"Rs 8,120.95",debit,Insurance
2024-10-20,Electricity Bill,"Rs 4,922.23",debit,Utilities
2024-10-21,Netflix Subscription,Rs 556.74,debit,Entertainment
2024-10-21,Online Course,"Rs 2,729.46",debit,Education
2024-10-21,House Rent,"Rs 10,328.51",debit,Housing
2024-10-22,Airtel Mobile Bill,Rs 698.70,debit,Utilities
2024-10-22,Jio Recharge,Rs 491.98,debit,Utilities
2024-10-23,PVR Cinemas,Rs 674.94,debit,Entertainment
2024-10-23,Amazon Purchase,"Rs 6,361.29",debit,Shopping
2024-10-23,Apollo Pharmacy,"Rs 1,257.53",debit,Healthcare
2024-10-23,Airtel Mobile Bill,Rs 362.24,debit,Utilities
2024-10-24,Interest Credit,"Rs 2,357.38",credit,Interest
2024-10-24,Myntra Fashion,"Rs 3,120.33",debit,Shopping
2024-10-25,Water Bill,Rs 446.49,debit,Utilities
2024-10-25,Cashback Credit,Rs 682.28,credit,Cashback
2024-10-26,Freelance Payment,"Rs 11,254.27",credit,Freelance
2024-10-27,Book Purchase,Rs 495.62,debit,Education
2024-10-27,Gym Membership,"Rs 1,124.11",debit,Healthcare
2024-10-27,Netflix Subscription,Rs 589.49,debit,Entertainment
2024-10-27,Dividend Credit,"Rs 11,334.24",credit,Investment
2024-10-27,ATM Withdrawal,"Rs 4,625.50",debit,Others
2024-10-27,Ola Cab,Rs 283.77,debit,Transport
2024-10-28,Spotify Premium,Rs 119.00,debit,Entertainment
2024-10-29,Electricity Bill,"Rs 3,069.40",debit,Utilities
2024-10-29,Restaurant Dinner,"Rs 2,798.51",debit,Food & Dining
2024-10-30,Gym Membership,Rs 613.23,debit,Healthcare
2024-10-30,DMart Purchase,"Rs 2,862.31",debit,Groceries
2024-10-30,Hair Salon,Rs 604.95,debit,Personal Care
2024-10-31,Metro Card Recharge,Rs 938.28,debit,Transport
2024-10-31,Hotel Stay,"Rs 3,137.14",debit,Travel
2024-11-01,Metro Card Recharge,Rs 437.70,debit,Transport
2024-11-01,Myntra Fashion,"Rs 1,103.93",debit,Shopping
2024-11-02,Ola Cab,Rs 415.89,debit,Transport
2024-11-03,House Rent,"Rs 10,790.43",debit,Housing
2024-11-03,School Fees,"Rs 5,202.56",debit,Education
2024-11-03,Swiggy Order,Rs 715.16,debit,Food & Dining
2024-11-04,Amazon Purchase,Rs 456.32,debit,Shopping
2024-11-04,Freelance Payment,"Rs 6,096.41",credit,Freelance
2024-11-05,Uber Ride,Rs 281.35,debit,Transport
2024-11-05,Maintenance Charges,"Rs 1,578.54",debit,Housing
2024-11-06,ATM Withdrawal,Rs 908.22,debit,Others
2024-11-08,Reliance Fresh,Rs 356.60,debit,Groceries
2024-11-09,Book Purchase,"Rs 1,321.92",debit,Education
2024-11-09,Ola Cab,Rs 109.95,debit,Transport
2024-11-09,Zomato Food Delivery,Rs 703.82,debit,Food & Dining
2024-11-09,Amazon Purchase,"Rs 2,545.17",debit,Shopping
2024-11-10,Freelance Payment,"Rs 22,165.47",credit,Freelance
2024-11-10,Maintenance Charges,"Rs 2,787.42",debit,Housing
2024-11-10,Myntra Fashion,"Rs 2,575.50",debit,Shopping
2024-11-11,Coffee Shop,Rs 367.81,debit,Food & Dining
2024-11-11,BigBasket Groceries,"Rs 1,289.79",debit,Groceries
2024-11-11,Dividend Credit,"Rs 2,522.26",credit,Investment
2024-11-13,Coffee Shop,Rs 211.48,debit,Food & Dining
2024-11-13,Myntra Fashion,"Rs 3,151.93",debit,Shopping
2024-11-13,Netflix Subscription,Rs 643.25,debit,Entertainment
2024-11-14,School Fees,"Rs 6,750.94",debit,Education
2024-11-16,PVR Cinemas,Rs 707.46,debit,Entertainment
2024-11-16,Uber Ride,Rs 252.21,debit,Transport
2024-11-17,Travel Booking,"Rs 16,830.47",debit,Travel
2024-11-17,Netflix Subscription,Rs 460.95,debit,Entertainment
2024-11-17,House Rent,"Rs 28,018.98",debit,Housing
2024-11-19,School Fees,"Rs 12,965.20",debit,Education
2024-11-20,DMart Purchase,"Rs 3,311.25",debit,Groceries
2024-11-20,MedPlus Medical Store,Rs 889.11,debit,Healthcare
2024-11-20,Reliance Fresh,Rs 563.01,debit,Groceries
2024-11-21,Uber Ride,Rs 265.14,debit,Transport
2024-11-22,Uber Ride,Rs 418.32,debit,Transport
2024-11-22,Zomato Food Delivery,Rs 711.41,debit,Food & Dining
2024-11-23,Refund Credit,"Rs 1,555.93",credit,Refund
2024-11-23,Restaurant Dinner,Rs 730.93,debit,Food & Dining
2024-11-23,Water Bill,Rs 415.30,debit,Utilities
2024-11-24,Uber Ride,Rs 312.65,debit,Transport
2024-11-24,House Rent,"Rs 11,586.21",debit,Housing
2024-11-24,Netflix Subscription,Rs 469.48,debit,Entertainment
2024-11-24,Transfer Received,"Rs 21,696.50",credit,Transfer
2024-11-25,Spotify Premium,Rs 119.00,debit,Entertainment
2024-11-25,BookMyShow Tickets,"Rs 1,197.61",debit,Entertainment
2024-11-25,Myntra Fashion,"Rs 1,513.73",debit,Shopping
2024-11-25,Book Purchase,Rs 329.96,debit,Education
2024-11-27,Transfer Received,"Rs 22,627.63",credit,Transfer
2024-11-27,Dividend Credit,"Rs 12,670.93",credit,Investment
2024-11-28,Maintenance Charges,"Rs 2,847.70",debit,Housing
2024-11-28,PVR Cinemas,Rs 277.76,debit,Entertainment
2024-11-29,Hotel Stay,"Rs 2,685.42",debit,Travel
2024-11-29,Coffee Shop,Rs 414.27,debit,Food & Dining
2024-11-30,MedPlus Medical Store,"Rs 1,045.72",debit,Healthcare
2024-11-30,Insurance Premium,"Rs 9,388.04",debit,Insurance
2024-12-01,Gym Membership,"Rs 1,763.84",debit,Healthcare
