date,description,amount,transaction_type,category
2023-08-03,Meesho Order,797.2,debit,Shopping
2023-08-03,DigitalOcean,3132.99,debit,Utilities
2023-08-03,Standing Desk,18903.42,debit,Shopping
2023-08-03,YouTube Premium,139.0,debit,Subscriptions
2023-08-04,DigitalOcean,271.87,debit,Utilities
2023-08-05,Hotstar Subscription,667.79,debit,Subscriptions
2023-08-05,MacBook Accessories,11497.08,debit,Shopping
2023-08-05,Ajio Clothing,1023.33,debit,Shopping
2023-08-05,Dividend Credit,3181.86,credit,Income
2023-08-05,Tech Gadget Purchase,13595.39,debit,Shopping
2023-08-07,Uber Ride,304.74,debit,Transportation
2023-08-07,DMart Purchase,2169.29,debit,Groceries
2023-08-07,Rapido Bike Taxi,68.78,debit,Transportation
2023-08-07,Zomato Food Delivery,217.77,debit,Food & Dining
2023-08-08,Netflix Subscription,198.56,debit,Subscriptions
2023-08-09,Ajio Clothing,541.75,debit,Shopping
2023-08-09,Amazon Prime,671.19,debit,Subscriptions
2023-08-09,DigitalOcean,3958.88,debit,Utilities
2023-08-10,More Supermarket,135.18,debit,Groceries
2023-08-11,YouTube Premium,139.0,debit,Subscriptions
2023-08-12,Standing Desk,16819.24,debit,Shopping
2023-08-13,Standing Desk,20945.47,debit,Shopping
2023-08-14,Swiggy Order,372.9,debit,Food & Dining
2023-08-14,Myntra Fashion,1236.29,debit,Shopping
2023-08-15,BigBasket Groceries,379.59,debit,Groceries
2023-08-16,Dunzo Quick Commerce,2012.81,debit,Groceries
2023-08-17,Dividend Credit,10886.63,credit,Income
2023-08-17,DMart Purchase,894.18,debit,Groceries
2023-08-18,Dividend Credit,6484.37,credit,Income
2023-08-18,Cult.fit Membership,1689.02,debit,Healthcare
2023-08-18,Hotstar Subscription,615.19,debit,Subscriptions
2023-08-18,Amazon Prime,188.66,debit,Subscriptions
2023-08-18,UPI Received,4611.12,credit,Income
2023-08-19,Rental Income,12890.67,credit,Income
2023-08-20,Flipkart Order,1193.21,debit,Shopping
2023-08-21,Ola Cab,456.22,debit,Transportation
2023-08-21,Ajio Clothing,2999.22,debit,Shopping
2023-08-21,Blinkit Grocery Delivery,484.5,debit,Groceries
2023-08-22,Uber Ride,167.28,debit,Transportation
2023-08-22,Flipkart Order,4754.47,debit,Shopping
2023-08-22,DMart Purchase,530.96,debit,Groceries
2023-08-22,Cult.fit Membership,2620.54,debit,Healthcare
2023-08-22,Myntra Fashion,2012.3,debit,Shopping
2023-08-24,WeWork Cafe,549.55,debit,Food & Dining
2023-08-25,Salary Credit ESOP,142023.79,credit,Income
2023-08-25,BookMyShow Tickets,1050.85,debit,Entertainment
2023-08-25,Uber Ride,444.21,debit,Transportation
2023-08-26,More Supermarket,470.99,debit,Groceries
2023-08-26,Spotify Premium,119.0,debit,Subscriptions
2023-08-27,Myntra Fashion,3919.5,debit,Shopping
2023-08-28,AWS Bill,11098.78,debit,Utilities
2023-08-29,DMart Purchase,1435.38,debit,Groceries
2023-08-29,BookMyShow Tickets,1034.32,debit,Entertainment
2023-08-29,Interest Credit,803.42,credit,Income
2023-08-29,Slack Pro,875.0,debit,Subscriptions
2023-08-30,MacBook Accessories,9822.18,debit,Shopping
2023-08-30,Dunzo Quick Commerce,1406.37,debit,Groceries
2023-08-30,Reliance Fresh,272.21,debit,Groceries
2023-08-31,WeWork Cafe,550.9,debit,Food & Dining
2023-09-01,Amazon Prime,411.25,debit,Subscriptions
2023-09-01,GitHub Copilot,837.0,debit,Subscriptions
2023-09-02,Salary Credit ESOP,194981.22,credit,Income
2023-09-02,DigitalOcean,2886.22,debit,Utilities
2023-09-02,Zomato Food Delivery,136.45,debit,Food & Dining
2023-09-03,GitHub Copilot,837.0,debit,Subscriptions
2023-09-03,DigitalOcean,3272.31,debit,Utilities
2023-09-03,Amazon Purchase,2738.26,debit,Shopping
2023-09-03,Refund Credit,4718.75,credit,Income
2023-09-04,Meesho Order,425.37,debit,Shopping
2023-09-04,Myntra Fashion,3588.74,debit,Shopping
2023-09-05,GitHub Copilot,837.0,debit,Subscriptions
2023-09-05,Swiggy Order,303.12,debit,Food & Dining
2023-09-06,Interest Credit,2164.73,credit,Income
2023-09-07,More Supermarket,1798.28,debit,Groceries
2023-09-07,Bonus Credit,47091.63,credit,Income
2023-09-07,Standing Desk,19074.41,debit,Shopping
2023-09-08,More Supermarket,1713.13,debit,Groceries
2023-09-08,Starbucks Coffee,579.46,debit,Food & Dining
2023-09-09,Swiggy Instamart,479.56,debit,Groceries
2023-09-09,DMart Purchase,312.0,debit,Groceries
2023-09-09,Bonus Credit,12309.48,credit,Income
2023-09-11,Spotify Premium,119.0,debit,Subscriptions
2023-09-11,YouTube Premium,139.0,debit,Subscriptions
2023-09-11,AWS Bill,12147.17,debit,Utilities
2023-09-11,Uber Ride,384.02,debit,Transportation
2023-09-13,Meesho Order,282.13,debit,Shopping
2023-09-13,Reliance Fresh,1225.87,debit,Groceries
2023-09-13,Netflix Subscription,422.3,debit,Subscriptions
2023-09-13,Ola Cab,434.8,debit,Transportation
2023-09-14,Meesho Order,213.6,debit,Shopping
2023-09-14,MacBook Accessories,12815.3,debit,Shopping
2023-09-14,AWS Bill,9086.13,debit,Utilities
2023-09-15,Figma Subscription,1250.0,debit,Subscriptions
2023-09-15,Blinkit Grocery Delivery,652.81,debit,Groceries
2023-09-16,Netflix Subscription,439.57,debit,Subscriptions
2023-09-16,Transfer Received,33318.93,credit,Income
2023-09-17,Swiggy Order,426.6,debit,Food & Dining
2023-09-18,Spotify Premium,119.0,debit,Subscriptions
2023-09-18,Tech Gadget Purchase,21665.66,debit,Shopping
2023-09-19,Standing Desk,22978.31,debit,Shopping
2023-09-20,Ola Cab,489.98,debit,Transportation
2023-09-20,Blinkit Grocery Delivery,1953.02,debit,Groceries
2023-09-21,More Supermarket,1474.28,debit,Groceries
2023-09-21,Interest Credit,990.5,credit,Income
2023-09-21,BigBasket Groceries,1032.17,debit,Groceries
2023-09-22,Swiggy Instamart,897.64,debit,Groceries
2023-09-23,Ajio Clothing,1850.88,debit,Shopping
2023-09-23,Starbucks Coffee,645.33,debit,Food & Dining
2023-09-23,Ajio Clothing,2742.1,debit,Shopping
2023-09-24,Amazon Purchase,2904.81,debit,Shopping
2023-09-24,Rapido Bike Taxi,81.09,debit,Transportation
2023-09-25,Interest Credit,1022.18,credit,Income
2023-09-25,Salary Credit ESOP,102572.66,credit,Income
2023-09-25,Swiggy Order,259.58,debit,Food & Dining
2023-09-26,Tech Gadget Purchase,2169.34,debit,Shopping
2023-09-26,Swiggy Order,632.26,debit,Food & Dining
2023-09-29,Meesho Order,1219.39,debit,Shopping
2023-09-30,Cult.fit Membership,2823.54,debit,Healthcare
2023-09-30,GitHub Copilot,837.0,debit,Subscriptions
2023-10-01,Myntra Fashion,3142.52,debit,Shopping
2023-10-01,AWS Bill,3707.85,debit,Utilities
2023-10-02,Ajio Clothing,909.94,debit,Shopping
2023-10-02,Rental Income,17673.43,credit,Income
2023-10-02,Swiggy Instamart,585.74,debit,Groceries
2023-10-03,Swiggy Instamart,420.31,debit,Groceries
2023-10-03,Figma Subscription,1250.0,debit,Subscriptions
2023-10-03,Hotstar Subscription,801.78,debit,Subscriptions
2023-10-03,BigBasket Groceries,2768.69,debit,Groceries
2023-10-03,Dunzo Quick Commerce,464.62,debit,Groceries
2023-10-03,Standing Desk,5242.3,debit,Shopping
2023-10-04,Amazon Purchase,6278.11,debit,Shopping
2023-10-04,Hotstar Subscription,796.08,debit,Subscriptions
2023-10-07,MacBook Accessories,10710.84,debit,Shopping
2023-10-07,DMart Purchase,571.58,debit,Groceries
2023-10-07,Hotstar Subscription,234.4,debit,Subscriptions
2023-10-08,Amazon Prime,543.66,debit,Subscriptions
2023-10-09,Ola Cab,220.34,debit,Transportation
2023-10-09,Starbucks Coffee,559.93,debit,Food & Dining
2023-10-09,WeWork Cafe,420.23,debit,Food & Dining
2023-10-10,YouTube Premium,139.0,debit,Subscriptions
2023-10-11,Ola Cab,186.07,debit,Transportation
2023-10-11,Zomato Food Delivery,517.95,debit,Food & Dining
2023-10-11,Swiggy Instamart,808.46,debit,Groceries
2023-10-11,Tech Gadget Purchase,19932.56,debit,Shopping
2023-10-12,Slack Pro,875.0,debit,Subscriptions
2023-10-12,Ajio Clothing,984.4,debit,Shopping
2023-10-13,WeWork Cafe,534.86,debit,Food & Dining
2023-10-14,Rental Income,21526.42,credit,Income
2023-10-15,Netflix Subscription,268.13,debit,Subscriptions
2023-10-15,Blinkit Grocery Delivery,2445.96,debit,Groceries
2023-10-15,MacBook Accessories,14069.78,debit,Shopping
2023-10-16,Blinkit Grocery Delivery,1688.36,debit,Groceries
2023-10-16,Cashback Credit,951.68,credit,Income
2023-10-17,GitHub Copilot,837.0,debit,Subscriptions
2023-10-18,DigitalOcean,847.46,debit,Utilities
2023-10-18,Figma Subscription,1250.0,debit,Subscriptions
2023-10-19,Cult.fit Membership,929.43,debit,Healthcare
2023-10-21,Amazon Prime,273.12,debit,Subscriptions
2023-10-21,Spotify Premium,119.0,debit,Subscriptions
2023-10-21,Uber Ride,152.94,debit,Transportation
2023-10-22,YouTube Premium,139.0,debit,Subscriptions
2023-10-23,Ola Cab,303.49,debit,Transportation
2023-10-23,BigBasket Groceries,776.28,debit,Groceries
2023-10-23,Dunzo Quick Commerce,1854.49,debit,Groceries
2023-10-24,Swiggy Order,104.48,debit,Food & Dining
2023-10-24,Uber Ride,142.79,debit,Transportation
2023-10-24,Hotstar Subscription,848.56,debit,Subscriptions
2023-10-24,Cashback Credit,978.39,credit,Income
2023-10-25,Hotstar Subscription,402.87,debit,Subscriptions
2023-10-26,Ola Cab,409.96,debit,Transportation
2023-10-26,Stock Vesting Credit,31173.79,credit,Income
2023-10-26,WeWork Cafe,418.07,debit,Food & Dining
2023-10-27,Dunzo Quick Commerce,610.6,debit,Groceries
2023-10-27,Transfer Received,22153.14,credit,Income
2023-10-28,GitHub Copilot,837.0,debit,Subscriptions
2023-10-28,Hotstar Subscription,729.78,debit,Subscriptions
2023-10-28,Ajio Clothing,2536.79,debit,Shopping
2023-10-28,Standing Desk,12131.26,debit,Shopping
2023-10-29,Tech Gadget Purchase,2160.07,debit,Shopping
2023-10-29,Hotstar Subscription,884.59,debit,Subscriptions
2023-10-30,Amazon Purchase,7050.19,debit,Shopping
2023-10-30,Rental Income,12986.19,credit,Income
2023-10-31,Amazon Purchase,2853.14,debit,Shopping
2023-10-31,BookMyShow Tickets,891.69,debit,Entertainment
2023-11-01,DigitalOcean,1170.14,debit,Utilities
2023-11-02,Zomato Food Delivery,386.23,debit,Food & Dining
2023-11-03,Refund Credit,2582.07,credit,Income
2023-11-03,Starbucks Coffee,542.11,debit,Food & Dining
2023-11-04,MacBook Accessories,10679.39,debit,Shopping
2023-11-04,GitHub Copilot,837.0,debit,Subscriptions
2023-11-04,Hotstar Subscription,365.82,debit,Subscriptions
2023-11-04,DigitalOcean,4926.37,debit,Utilities
2023-11-05,Blinkit Grocery Delivery,357.4,debit,Groceries
2023-11-06,Zomato Food Delivery,825.18,debit,Food & Dining
2023-11-07,Transfer Received,31735.99,credit,Income
2023-11-07,Swiggy Order,294.49,debit,Food & Dining
2023-11-08,Stock Vesting Credit,34582.67,credit,Income
2023-11-08,Ola Cab,280.78,debit,Transportation
2023-11-08,Tech Gadget Purchase,24153.41,debit,Shopping
2023-11-08,Tech Gadget Purchase,2907.47,debit,Shopping
2023-11-09,DigitalOcean,4130.97,debit,Utilities
2023-11-09,Ajio Clothing,724.52,debit,Shopping
2023-11-09,Standing Desk,24448.21,debit,Shopping
2023-11-10,AWS Bill,4377.26,debit,Utilities
2023-11-12,Standing Desk,11238.52,debit,Shopping
2023-11-12,Figma Subscription,1250.0,debit,Subscriptions
2023-11-13,Starbucks Coffee,623.75,debit,Food & Dining
2023-11-13,Freelance Consulting,33288.2,credit,Income
2023-11-13,Bonus Credit,31038.2,credit,Income
2023-11-14,Dunzo Quick Commerce,1261.38,debit,Groceries
2023-11-14,More Supermarket,1213.34,debit,Groceries
2023-11-14,Amazon Purchase,6496.88,debit,Shopping
2023-11-15,WeWork Cafe,362.68,debit,Food & Dining
2023-11-15,BookMyShow Tickets,1069.43,debit,Entertainment
2023-11-15,UPI Received,2891.42,credit,Income
2023-11-16,BigBasket Groceries,2912.96,debit,Groceries
2023-11-17,Tech Gadget Purchase,9904.14,debit,Shopping
2023-11-17,Standing Desk,21920.81,debit,Shopping
2023-11-17,Cult.fit Membership,943.05,debit,Healthcare
2023-11-17,Amazon Purchase,4452.8,debit,Shopping
2023-11-17,DMart Purchase,350.48,debit,Groceries
2023-11-17,DMart Purchase,1094.71,debit,Groceries
2023-11-17,Stock Vesting Credit,22924.29,credit,Income
2023-11-19,Transfer Received,38842.7,credit,Income
2023-11-20,Uber Ride,529.27,debit,Transportation
2023-11-20,More Supermarket,426.81,debit,Groceries
2023-11-21,Uber Ride,85.27,debit,Transportation
2023-11-22,DMart Purchase,2801.07,debit,Groceries
2023-11-22,Cult.fit Membership,1813.22,debit,Healthcare
2023-11-23,Myntra Fashion,1430.4,debit,Shopping
2023-11-24,MacBook Accessories,2902.07,debit,Shopping
2023-11-25,Netflix Subscription,417.86,debit,Subscriptions
2023-11-25,MacBook Accessories,10401.35,debit,Shopping
2023-11-26,Figma Subscription,1250.0,debit,Subscriptions
2023-11-26,Ajio Clothing,2148.88,debit,Shopping
2023-11-27,Bonus Credit,24063.61,credit,Income
2023-11-27,Myntra Fashion,3735.91,debit,Shopping
2023-11-27,DMart Purchase,1108.84,debit,Groceries
2023-11-27,DigitalOcean,711.42,debit,Utilities
2023-11-27,Amazon Purchase,7328.76,debit,Shopping
2023-11-27,Amazon Prime,288.73,debit,Subscriptions
2023-11-28,Cult.fit Membership,924.22,debit,Healthcare
2023-11-28,Meesho Order,1265.62,debit,Shopping
2023-11-28,Standing Desk,17386.44,debit,Shopping
2023-11-30,Meesho Order,446.72,debit,Shopping
2023-11-30,Zomato Food Delivery,267.16,debit,Food & Dining
2023-11-30,GitHub Copilot,837.0,debit,Subscriptions
2023-12-01,More Supermarket,1069.6,debit,Groceries
2023-12-01,Swiggy Order,779.35,debit,Food & Dining
2023-12-01,AWS Bill,4726.9,debit,Utilities
2023-12-02,WeWork Cafe,410.32,debit,Food & Dining
2023-12-02,Tech Gadget Purchase,13011.49,debit,Shopping
2023-12-03,MacBook Accessories,11239.54,debit,Shopping
2023-12-03,Swiggy Instamart,277.7,debit,Groceries
2023-12-03,Bonus Credit,21543.62,credit,Income
2023-12-05,Blinkit Grocery Delivery,2657.34,debit,Groceries
2023-12-05,Rental Income,6932.77,credit,Income
2023-12-06,GitHub Copilot,837.0,debit,Subscriptions
2023-12-06,Starbucks Coffee,553.25,debit,Food & Dining
2023-12-06,Netflix Subscription,260.24,debit,Subscriptions
2023-12-07,Salary Credit ESOP,141208.07,credit,Income
2023-12-07,Spotify Premium,119.0,debit,Subscriptions
2023-12-07,Bonus Credit,13887.15,credit,Income
2023-12-09,YouTube Premium,139.0,debit,Subscriptions
2023-12-11,Interest Credit,719.38,credit,Income
2023-12-11,DMart Purchase,1019.85,debit,Groceries
2023-12-12,Netflix Subscription,282.79,debit,Subscriptions
2023-12-12,Rapido Bike Taxi,118.03,debit,Transportation
2023-12-12,Amazon Prime,258.76,debit,Subscriptions
2023-12-13,Swiggy Instamart,1201.45,debit,Groceries
2023-12-13,Starbucks Coffee,507.96,debit,Food & Dining
2023-12-13,Myntra Fashion,3436.3,debit,Shopping
2023-12-13,Amazon Prime,455.25,debit,Subscriptions
2023-12-13,GitHub Copilot,837.0,debit,Subscriptions
2023-12-15,BookMyShow Tickets,797.06,debit,Entertainment
2023-12-15,Ajio Clothing,504.21,debit,Shopping
2023-12-16,Uber Ride,170.6,debit,Transportation
2023-12-16,YouTube Premium,139.0,debit,Subscriptions
2023-12-17,Blinkit Grocery Delivery,2231.07,debit,Groceries
2023-12-19,AWS Bill,8184.72,debit,Utilities
2023-12-19,DigitalOcean,3918.6,debit,Utilities
2023-12-20,Zomato Food Delivery,275.23,debit,Food & Dining
2023-12-21,Standing Desk,18433.36,debit,Shopping
2023-12-23,Uber Ride,261.29,debit,Transportation
2023-12-23,Amazon Prime,802.66,debit,Subscriptions
2023-12-24,Figma Subscription,1250.0,debit,Subscriptions
2023-12-24,DMart Purchase,2779.05,debit,Groceries
2023-12-25,Flipkart Order,1003.93,debit,Shopping
2023-12-26,UPI Received,12459.51,credit,Income
2023-12-26,Meesho Order,417.89,debit,Shopping
2023-12-26,Cult.fit Membership,2723.35,debit,Healthcare
2023-12-27,Cult.fit Membership,950.16,debit,Healthcare
2023-12-28,Zomato Food Delivery,682.21,debit,Food & Dining
2023-12-29,Ajio Clothing,2719.83,debit,Shopping
2023-12-29,Swiggy Instamart,382.59,debit,Groceries
2023-12-29,More Supermarket,712.42,debit,Groceries
2023-12-29,Blinkit Grocery Delivery,1935.06,debit,Groceries
2023-12-29,Netflix Subscription,207.31,debit,Subscriptions
2023-12-30,Hotstar Subscription,854.98,debit,Subscriptions
2023-12-30,Refund Credit,465.42,credit,Income
2023-12-30,Uber Ride,426.55,debit,Transportation
2023-12-30,Ajio Clothing,3390.95,debit,Shopping
2023-12-30,Swiggy Order,654.84,debit,Food & Dining
2023-12-31,Dividend Credit,1932.7,credit,Income
2023-12-31,Zomato Food Delivery,369.86,debit,Food & Dining
2023-12-31,BookMyShow Tickets,246.24,debit,Entertainment
2023-12-31,Rapido Bike Taxi,144.2,debit,Transportation
2024-01-01,Myntra Fashion,3193.75,debit,Shopping
2024-01-03,Zomato Food Delivery,399.99,debit,Food & Dining
2024-01-03,Figma Subscription,1250.0,debit,Subscriptions
2024-01-03,DigitalOcean,2481.76,debit,Utilities
2024-01-04,Blinkit Grocery Delivery,2802.29,debit,Groceries
2024-01-04,Tech Gadget Purchase,26918.37,debit,Shopping
2024-01-04,Cult.fit Membership,2958.44,debit,Healthcare
2024-01-04,WeWork Cafe,450.27,debit,Food & Dining
2024-01-05,Rapido Bike Taxi,78.16,debit,Transportation
2024-01-05,Tech Gadget Purchase,12360.42,debit,Shopping
2024-01-06,Dividend Credit,10484.16,credit,Income
2024-01-06,Meesho Order,1952.41,debit,Shopping
2024-01-06,DMart Purchase,2186.52,debit,Groceries
2024-01-07,Tech Gadget Purchase,4981.16,debit,Shopping
2024-01-07,GitHub Copilot,837.0,debit,Subscriptions
2024-01-07,Freelance Consulting,55324.83,credit,Income
2024-01-07,BookMyShow Tickets,571.08,debit,Entertainment
2024-01-07,DMart Purchase,640.3,debit,Groceries
2024-01-08,Rental Income,21554.83,credit,Income
2024-01-08,Netflix Subscription,539.82,debit,Subscriptions
2024-01-09,Amazon Purchase,1289.92,debit,Shopping
2024-01-09,Rapido Bike Taxi,155.07,debit,Transportation
2024-01-09,Salary Credit ESOP,190359.12,credit,Income
2024-01-09,Refund Credit,1560.95,credit,Income
2024-01-09,Ajio Clothing,1337.52,debit,Shopping
2024-01-09,Tech Gadget Purchase,8121.79,debit,Shopping
2024-01-10,MacBook Accessories,10888.43,debit,Shopping
2024-01-10,Netflix Subscription,351.28,debit,Subscriptions
2024-01-11,Meesho Order,1277.89,debit,Shopping
2024-01-12,Zomato Food Delivery,512.97,debit,Food & Dining
2024-01-12,BigBasket Groceries,2527.3,debit,Groceries
2024-01-13,DMart Purchase,2327.83,debit,Groceries
2024-01-13,WeWork Cafe,559.98,debit,Food & Dining
2024-01-14,Swiggy Order,776.9,debit,Food & Dining
2024-01-14,Tech Gadget Purchase,5812.27,debit,Shopping
2024-01-14,DigitalOcean,555.97,debit,Utilities
2024-01-14,Netflix Subscription,332.75,debit,Subscriptions
2024-01-14,Swiggy Order,595.08,debit,Food & Dining
2024-01-15,Ola Cab,193.86,debit,Transportation
2024-01-15,Slack Pro,875.0,debit,Subscriptions
2024-01-16,Swiggy Order,858.69,debit,Food & Dining
2024-01-16,Zomato Food Delivery,662.11,debit,Food & Dining
2024-01-16,Transfer Received,31413.31,credit,Income
2024-01-16,MacBook Accessories,14636.62,debit,Shopping
2024-01-16,Spotify Premium,119.0,debit,Subscriptions
2024-01-17,Starbucks Coffee,366.01,debit,Food & Dining
2024-01-18,Zomato Food Delivery,159.21,debit,Food & Dining
2024-01-18,Interest Credit,2085.23,credit,Income
2024-01-19,Zomato Food Delivery,644.43,debit,Food & Dining
2024-01-20,Myntra Fashion,1064.73,debit,Shopping
2024-01-20,Ola Cab,129.06,debit,Transportation
2024-01-20,AWS Bill,6749.56,debit,Utilities
2024-01-20,AWS Bill,11650.89,debit,Utilities
2024-01-20,Tech Gadget Purchase,26837.53,debit,Shopping
2024-01-21,Amazon Purchase,3888.24,debit,Shopping
2024-01-22,BigBasket Groceries,716.3,debit,Groceries
2024-01-23,Cult.fit Membership,1394.64,debit,Healthcare
2024-01-24,Reliance Fresh,1067.04,debit,Groceries
2024-01-24,Zomato Food Delivery,414.68,debit,Food & Dining
2024-01-24,MacBook Accessories,2663.31,debit,Shopping
2024-01-25,Spotify Premium,119.0,debit,Subscriptions
2024-01-26,Netflix Subscription,208.74,debit,Subscriptions
2024-01-27,Flipkart Order,5321.34,debit,Shopping
2024-01-27,Flipkart Order,5656.77,debit,Shopping
2024-01-27,MacBook Accessories,4113.66,debit,Shopping
2024-01-27,BigBasket Groceries,2956.33,debit,Groceries
2024-01-28,Netflix Subscription,216.91,debit,Subscriptions
2024-01-28,Salary Credit ESOP,100714.82,credit,Income
2024-01-28,WeWork Cafe,478.91,debit,Food & Dining
2024-01-29,MacBook Accessories,7281.44,debit,Shopping
2024-01-29,Flipkart Order,1714.94,debit,Shopping
2024-01-29,Stock Vesting Credit,47791.14,credit,Income
2024-01-30,WeWork Cafe,319.5,debit,Food & Dining
2024-01-30,Cashback Credit,303.93,credit,Income
2024-01-30,More Supermarket,1564.77,debit,Groceries
2024-01-31,Flipkart Order,3004.37,debit,Shopping
2024-01-31,Reliance Fresh,1430.77,debit,Groceries
2024-01-31,UPI Received,4806.97,credit,Income
2024-01-31,Swiggy Order,558.81,debit,Food & Dining
2024-02-01,Flipkart Order,2523.35,debit,Shopping
2024-02-02,Slack Pro,875.0,debit,Subscriptions
2024-02-02,Blinkit Grocery Delivery,2275.86,debit,Groceries
2024-02-03,DigitalOcean,4528.48,debit,Utilities
2024-02-03,Netflix Subscription,372.46,debit,Subscriptions
2024-02-03,WeWork Cafe,234.28,debit,Food & Dining
2024-02-03,BigBasket Groceries,3792.27,debit,Groceries
2024-02-04,Meesho Order,282.69,debit,Shopping
2024-02-04,Uber Ride,206.24,debit,Transportation
2024-02-05,Flipkart Order,5130.07,debit,Shopping
2024-02-07,Ola Cab,205.25,debit,Transportation
2024-02-07,DMart Purchase,2076.63,debit,Groceries
2024-02-07,Bonus Credit,41563.84,credit,Income
2024-02-07,WeWork Cafe,543.79,debit,Food & Dining
2024-02-07,Cult.fit Membership,1427.89,debit,Healthcare
2024-02-08,MacBook Accessories,6394.96,debit,Shopping
2024-02-09,Flipkart Order,1649.72,debit,Shopping
2024-02-09,Blinkit Grocery Delivery,639.77,debit,Groceries
2024-02-10,Uber Ride,546.52,debit,Transportation
2024-02-12,Uber Ride,430.84,debit,Transportation
2024-02-12,Myntra Fashion,1516.69,debit,Shopping
2024-02-13,Stock Vesting Credit,30586.7,credit,Income
2024-02-14,Meesho Order,495.14,debit,Shopping
2024-02-15,Netflix Subscription,473.36,debit,Subscriptions
2024-02-16,DigitalOcean,2423.85,debit,Utilities
2024-02-17,Hotstar Subscription,783.85,debit,Subscriptions
2024-02-17,DMart Purchase,1647.5,debit,Groceries
2024-02-18,BookMyShow Tickets,961.95,debit,Entertainment
2024-02-19,Zomato Food Delivery,494.27,debit,Food & Dining
2024-02-20,Uber Ride,333.5,debit,Transportation
2024-02-20,Hotstar Subscription,587.07,debit,Subscriptions
2024-02-20,Amazon Prime,582.86,debit,Subscriptions
2024-02-21,Dunzo Quick Commerce,1684.97,debit,Groceries
2024-02-22,Rapido Bike Taxi,108.09,debit,Transportation
2024-02-23,MacBook Accessories,2994.63,debit,Shopping
2024-02-23,Rapido Bike Taxi,115.46,debit,Transportation
2024-02-24,DMart Purchase,3228.52,debit,Groceries
2024-02-24,GitHub Copilot,837.0,debit,Subscriptions
2024-02-24,DMart Purchase,2366.33,debit,Groceries
2024-02-25,Bonus Credit,16477.73,credit,Income
2024-02-26,UPI Received,6817.79,credit,Income
2024-02-27,AWS Bill,5015.51,debit,Utilities
2024-02-27,Cult.fit Membership,1432.78,debit,Healthcare
2024-02-27,Swiggy Instamart,1310.58,debit,Groceries
2024-02-27,Dividend Credit,2850.53,credit,Income
2024-02-27,Rapido Bike Taxi,110.36,debit,Transportation
2024-02-27,WeWork Cafe,403.17,debit,Food & Dining
2024-02-29,AWS Bill,2346.64,debit,Utilities
2024-03-01,Salary Credit ESOP,126115.21,credit,Income
2024-03-02,YouTube Premium,139.0,debit,Subscriptions
2024-03-02,AWS Bill,2777.63,debit,Utilities
2024-03-03,Cashback Credit,120.16,credit,Income
2024-03-04,Slack Pro,875.0,debit,Subscriptions
2024-03-04,Zomato Food Delivery,273.11,debit,Food & Dining
2024-03-04,More Supermarket,486.82,debit,Groceries
2024-03-05,Meesho Order,234.72,debit,Shopping
2024-03-05,Starbucks Coffee,437.47,debit,Food & Dining
2024-03-06,BigBasket Groceries,2264.17,debit,Groceries
2024-03-06,BookMyShow Tickets,703.12,debit,Entertainment
2024-03-06,Swiggy Instamart,630.33,debit,Groceries
2024-03-06,Reliance Fresh,744.54,debit,Groceries
2024-03-07,Swiggy Instamart,1275.34,debit,Groceries
2024-03-07,Swiggy Order,525.71,debit,Food & Dining
2024-03-08,Bonus Credit,36245.19,credit,Income
2024-03-08,Blinkit Grocery Delivery,603.3,debit,Groceries
2024-03-08,Dividend Credit,14041.95,credit,Income
2024-03-08,MacBook Accessories,4460.04,debit,Shopping
2024-03-10,Myntra Fashion,1438.67,debit,Shopping
2024-03-10,Slack Pro,875.0,debit,Subscriptions
2024-03-11,Netflix Subscription,627.66,debit,Subscriptions
2024-03-11,GitHub Copilot,837.0,debit,Subscriptions
2024-03-12,BookMyShow Tickets,385.77,debit,Entertainment
2024-03-12,Blinkit Grocery Delivery,541.97,debit,Groceries
2024-03-13,Interest Credit,2463.86,credit,Income
2024-03-13,Figma Subscription,1250.0,debit,Subscriptions
2024-03-14,Ola Cab,312.35,debit,Transportation
2024-03-15,Cult.fit Membership,1526.57,debit,Healthcare
2024-03-15,BigBasket Groceries,2225.64,debit,Groceries
2024-03-15,Spotify Premium,119.0,debit,Subscriptions
2024-03-16,Dunzo Quick Commerce,588.16,debit,Groceries
2024-03-16,Figma Subscription,1250.0,debit,Subscriptions
2024-03-16,Amazon Purchase,5340.49,debit,Shopping
2024-03-17,Amazon Purchase,2639.25,debit,Shopping
2024-03-18,Reliance Fresh,1330.58,debit,Groceries
2024-03-18,Freelance Consulting,43699.08,credit,Income
2024-03-18,Reliance Fresh,1551.52,debit,Groceries
2024-03-18,Ajio Clothing,3328.69,debit,Shopping
2024-03-19,Rental Income,16928.64,credit,Income
2024-03-19,YouTube Premium,139.0,debit,Subscriptions
2024-03-19,BigBasket Groceries,3208.8,debit,Groceries
2024-03-19,Ajio Clothing,520.17,debit,Shopping
2024-03-20,Amazon Purchase,1844.05,debit,Shopping
2024-03-21,Uber Ride,434.14,debit,Transportation
2024-03-22,Reliance Fresh,863.79,debit,Groceries
2024-03-22,Tech Gadget Purchase,12940.64,debit,Shopping
2024-03-22,Salary Credit ESOP,135196.93,credit,Income
2024-03-23,MacBook Accessories,8103.31,debit,Shopping
2024-03-23,Slack Pro,875.0,debit,Subscriptions
2024-03-24,Uber Ride,101.58,debit,Transportation
